gene_symbol,ensembl_id,approved_name,disease_id,disease_name,disease_relevance_score,rank,source,association_scope
TIE1,ENSG00000066056,tyrosine kinase with immunoglobulin like and EGF like domains 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1222,Open Targets Platform GraphQL,direct (enableIndirect=false)
CA4,ENSG00000167434,carbonic anhydrase 4,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1223,Open Targets Platform GraphQL,direct (enableIndirect=false)
GPNMB,ENSG00000136235,glycoprotein nmb,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1224,Open Targets Platform GraphQL,direct (enableIndirect=false)
SHISA5,ENSG00000164054,shisa family member 5,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1225,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL23A,ENSG00000110944,interleukin 23 subunit alpha,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1226,Open Targets Platform GraphQL,direct (enableIndirect=false)
BCL6,ENSG00000113916,BCL6 transcription repressor,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1227,Open Targets Platform GraphQL,direct (enableIndirect=false)
TIMP1,ENSG00000102265,TIMP metallopeptidase inhibitor 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1228,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD36,ENSG00000135218,CD36 molecule (CD36 blood group),MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1229,Open Targets Platform GraphQL,direct (enableIndirect=false)
NFASC,ENSG00000163531,neurofascin,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1230,Open Targets Platform GraphQL,direct (enableIndirect=false)
SREBF1,ENSG00000072310,sterol regulatory element binding transcription factor 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1231,Open Targets Platform GraphQL,direct (enableIndirect=false)
MYCL,ENSG00000116990,"MYCL proto-oncogene, bHLH transcription factor",MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1232,Open Targets Platform GraphQL,direct (enableIndirect=false)
FLVCR1,ENSG00000162769,FLVCR choline and heme transporter 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1233,Open Targets Platform GraphQL,direct (enableIndirect=false)
KCNIP3,ENSG00000115041,potassium voltage-gated channel interacting protein 3,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1234,Open Targets Platform GraphQL,direct (enableIndirect=false)
SERPING1,ENSG00000149131,serpin family G member 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1235,Open Targets Platform GraphQL,direct (enableIndirect=false)
ANGPTL3,ENSG00000132855,angiopoietin like 3,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1236,Open Targets Platform GraphQL,direct (enableIndirect=false)
TIMP2,ENSG00000035862,TIMP metallopeptidase inhibitor 2,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1237,Open Targets Platform GraphQL,direct (enableIndirect=false)
CNTN6,ENSG00000134115,contactin 6,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1238,Open Targets Platform GraphQL,direct (enableIndirect=false)
SALL1,ENSG00000103449,spalt like transcription factor 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1239,Open Targets Platform GraphQL,direct (enableIndirect=false)
VCP,ENSG00000165280,valosin containing protein,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1240,Open Targets Platform GraphQL,direct (enableIndirect=false)
LYN,ENSG00000254087,"LYN proto-oncogene, Src family tyrosine kinase",MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1241,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD72,ENSG00000137101,CD72 molecule,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1242,Open Targets Platform GraphQL,direct (enableIndirect=false)
TP73,ENSG00000078900,tumor protein p73,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1243,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCR3,ENSG00000183625,C-C motif chemokine receptor 3,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1244,Open Targets Platform GraphQL,direct (enableIndirect=false)
NPC2,ENSG00000119655,NPC intracellular cholesterol transporter 2,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1245,Open Targets Platform GraphQL,direct (enableIndirect=false)
WDR1,ENSG00000071127,WD repeat domain 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1246,Open Targets Platform GraphQL,direct (enableIndirect=false)
TCIM,ENSG00000176907,transcriptional and immune response regulator,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1247,Open Targets Platform GraphQL,direct (enableIndirect=false)
AQP3,ENSG00000165272,aquaporin 3 (Gill blood group),MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1248,Open Targets Platform GraphQL,direct (enableIndirect=false)
NES,ENSG00000132688,nestin,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1249,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLAU,ENSG00000122861,"plasminogen activator, urokinase",MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1250,Open Targets Platform GraphQL,direct (enableIndirect=false)
CBR1,ENSG00000159228,carbonyl reductase 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1251,Open Targets Platform GraphQL,direct (enableIndirect=false)
CEACAM8,ENSG00000124469,CEA cell adhesion molecule 8,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1252,Open Targets Platform GraphQL,direct (enableIndirect=false)
SORT1,ENSG00000134243,sortilin 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1253,Open Targets Platform GraphQL,direct (enableIndirect=false)
MMP14,ENSG00000157227,matrix metallopeptidase 14,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1254,Open Targets Platform GraphQL,direct (enableIndirect=false)
TKT,ENSG00000163931,transketolase,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1255,Open Targets Platform GraphQL,direct (enableIndirect=false)
S100A6,ENSG00000197956,S100 calcium binding protein A6,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1256,Open Targets Platform GraphQL,direct (enableIndirect=false)
TBX15,ENSG00000092607,T-box transcription factor 15,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1257,Open Targets Platform GraphQL,direct (enableIndirect=false)
PCSK2,ENSG00000125851,proprotein convertase subtilisin/kexin type 2,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1258,Open Targets Platform GraphQL,direct (enableIndirect=false)
GUSB,ENSG00000169919,glucuronidase beta,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1259,Open Targets Platform GraphQL,direct (enableIndirect=false)
HNF1A,ENSG00000135100,HNF1 homeobox A,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1260,Open Targets Platform GraphQL,direct (enableIndirect=false)
EIF4B,ENSG00000063046,eukaryotic translation initiation factor 4B,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1261,Open Targets Platform GraphQL,direct (enableIndirect=false)
CDK13,ENSG00000065883,cyclin dependent kinase 13,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1262,Open Targets Platform GraphQL,direct (enableIndirect=false)
SDHB,ENSG00000117118,succinate dehydrogenase complex iron sulfur subunit B,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1263,Open Targets Platform GraphQL,direct (enableIndirect=false)
CIDEC,ENSG00000187288,cell death inducing DFFA like effector c,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1264,Open Targets Platform GraphQL,direct (enableIndirect=false)
HFE,ENSG00000010704,homeostatic iron regulator,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1265,Open Targets Platform GraphQL,direct (enableIndirect=false)
CEACAM3,ENSG00000170956,CEA cell adhesion molecule 3,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1266,Open Targets Platform GraphQL,direct (enableIndirect=false)
CS,ENSG00000062485,citrate synthase,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1267,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL9,ENSG00000145839,interleukin 9,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1268,Open Targets Platform GraphQL,direct (enableIndirect=false)
NGEF,ENSG00000066248,neuronal guanine nucleotide exchange factor,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1269,Open Targets Platform GraphQL,direct (enableIndirect=false)
JAK2,ENSG00000096968,Janus kinase 2,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1270,Open Targets Platform GraphQL,direct (enableIndirect=false)
SOCS3,ENSG00000184557,suppressor of cytokine signaling 3,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1271,Open Targets Platform GraphQL,direct (enableIndirect=false)
TET1,ENSG00000138336,tet methylcytosine dioxygenase 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1272,Open Targets Platform GraphQL,direct (enableIndirect=false)
XRCC5,ENSG00000079246,X-ray repair cross complementing 5,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1273,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAP2K4,ENSG00000065559,mitogen-activated protein kinase kinase 4,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1274,Open Targets Platform GraphQL,direct (enableIndirect=false)
VCAM1,ENSG00000162692,vascular cell adhesion molecule 1,MONDO_0003240,thyroid gland disorder,0.0044144260420672715,1275,Open Targets Platform GraphQL,direct (enableIndirect=false)
ETV6,ENSG00000139083,ETS variant transcription factor 6,MONDO_0003240,thyroid gland disorder,0.0044144260420672715,1276,Open Targets Platform GraphQL,direct (enableIndirect=false)
CETP,ENSG00000087237,cholesteryl ester transfer protein,MONDO_0003240,thyroid gland disorder,0.00430320871813499,1277,Open Targets Platform GraphQL,direct (enableIndirect=false)
MALT1,ENSG00000172175,MALT1 paracaspase,MONDO_0003240,thyroid gland disorder,0.0042501683288740716,1278,Open Targets Platform GraphQL,direct (enableIndirect=false)
AKT2,ENSG00000105221,AKT serine/threonine kinase 2,MONDO_0003240,thyroid gland disorder,0.0042501683288740716,1279,Open Targets Platform GraphQL,direct (enableIndirect=false)
PVALB,ENSG00000100362,parvalbumin,MONDO_0003240,thyroid gland disorder,0.0042501683288740716,1280,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNFRSF1A,ENSG00000067182,TNF receptor superfamily member 1A,MONDO_0003240,thyroid gland disorder,0.0042501683288740716,1281,Open Targets Platform GraphQL,direct (enableIndirect=false)
FCER1A,ENSG00000179639,Fc epsilon receptor Ia,MONDO_0003240,thyroid gland disorder,0.0042501683288740716,1282,Open Targets Platform GraphQL,direct (enableIndirect=false)
BMAL1,ENSG00000133794,basic helix-loop-helix ARNT like 1,MONDO_0003240,thyroid gland disorder,0.0042501683288740716,1283,Open Targets Platform GraphQL,direct (enableIndirect=false)
MUC16,ENSG00000181143,"mucin 16, cell surface associated",MONDO_0003240,thyroid gland disorder,0.0042501683288740716,1284,Open Targets Platform GraphQL,direct (enableIndirect=false)
HK2,ENSG00000159399,hexokinase 2,MONDO_0003240,thyroid gland disorder,0.0042501683288740716,1285,Open Targets Platform GraphQL,direct (enableIndirect=false)
PON1,ENSG00000005421,paraoxonase 1,MONDO_0003240,thyroid gland disorder,0.0042501683288740716,1286,Open Targets Platform GraphQL,direct (enableIndirect=false)
BRCA1,ENSG00000012048,BRCA1 DNA repair associated,MONDO_0003240,thyroid gland disorder,0.004229636114724921,1287,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD74,ENSG00000019582,CD74 molecule,MONDO_0003240,thyroid gland disorder,0.004229636114724921,1288,Open Targets Platform GraphQL,direct (enableIndirect=false)
GPX4,ENSG00000167468,glutathione peroxidase 4,MONDO_0003240,thyroid gland disorder,0.004229636114724921,1289,Open Targets Platform GraphQL,direct (enableIndirect=false)
APC,ENSG00000134982,APC regulator of Wnt signaling pathway,MONDO_0003240,thyroid gland disorder,0.0040790197531975474,1290,Open Targets Platform GraphQL,direct (enableIndirect=false)
DDX41,ENSG00000183258,DEAD-box helicase 41,MONDO_0003240,thyroid gland disorder,0.0040790197531975474,1291,Open Targets Platform GraphQL,direct (enableIndirect=false)
BRCA2,ENSG00000139618,BRCA2 DNA repair associated,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1292,Open Targets Platform GraphQL,direct (enableIndirect=false)
RHD,ENSG00000187010,Rh blood group D antigen,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1293,Open Targets Platform GraphQL,direct (enableIndirect=false)
MS4A1,ENSG00000156738,membrane spanning 4-domains A1,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1294,Open Targets Platform GraphQL,direct (enableIndirect=false)
PSMB8,ENSG00000204264,proteasome 20S subunit beta 8,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1295,Open Targets Platform GraphQL,direct (enableIndirect=false)
AHR,ENSG00000106546,aryl hydrocarbon receptor,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1296,Open Targets Platform GraphQL,direct (enableIndirect=false)
BCR,ENSG00000186716,BCR activator of RhoGEF and GTPase,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1297,Open Targets Platform GraphQL,direct (enableIndirect=false)
FOXL2,ENSG00000183770,forkhead box L2,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1298,Open Targets Platform GraphQL,direct (enableIndirect=false)
COL1A1,ENSG00000108821,collagen type I alpha 1 chain,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1299,Open Targets Platform GraphQL,direct (enableIndirect=false)
S100B,ENSG00000160307,S100 calcium binding protein B,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1300,Open Targets Platform GraphQL,direct (enableIndirect=false)
NR5A2,ENSG00000116833,nuclear receptor subfamily 5 group A member 2,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1301,Open Targets Platform GraphQL,direct (enableIndirect=false)
KDM5C,ENSG00000126012,lysine demethylase 5C,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1302,Open Targets Platform GraphQL,direct (enableIndirect=false)
HLA-DQB1,ENSG00000179344,"major histocompatibility complex, class II, DQ beta 1",MONDO_0003240,thyroid gland disorder,0.00406537840153172,1303,Open Targets Platform GraphQL,direct (enableIndirect=false)
HDAC3,ENSG00000171720,histone deacetylase 3,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1304,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCND3,ENSG00000112576,cyclin D3,MONDO_0003240,thyroid gland disorder,0.00406537840153172,1305,Open Targets Platform GraphQL,direct (enableIndirect=false)
NAMA,ENSG00000271086,"non-protein coding RNA, associated with MAP kinase pathway and growth arrest",MONDO_0003240,thyroid gland disorder,0.0038497901529656437,1306,Open Targets Platform GraphQL,direct (enableIndirect=false)
FMO5,ENSG00000131781,flavin containing dimethylaniline monoxygenase 5,MONDO_0003240,thyroid gland disorder,0.0038497901529656437,1307,Open Targets Platform GraphQL,direct (enableIndirect=false)
BANCR,ENSG00000278910,BRAF-activated non-protein coding RNA,MONDO_0003240,thyroid gland disorder,0.0038497901529656437,1308,Open Targets Platform GraphQL,direct (enableIndirect=false)
RUNX2,ENSG00000124813,RUNX family transcription factor 2,MONDO_0003240,thyroid gland disorder,0.0038267940731185955,1309,Open Targets Platform GraphQL,direct (enableIndirect=false)
CHEK2,ENSG00000183765,checkpoint kinase 2,MONDO_0003240,thyroid gland disorder,0.0038267940731185955,1310,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYP1A1,ENSG00000140465,cytochrome P450 family 1 subfamily A member 1,MONDO_0003240,thyroid gland disorder,0.0037573951892944687,1311,Open Targets Platform GraphQL,direct (enableIndirect=false)
GP1BA,ENSG00000185245,glycoprotein Ib platelet subunit alpha,MONDO_0003240,thyroid gland disorder,0.0036957985468470188,1312,Open Targets Platform GraphQL,direct (enableIndirect=false)
ATIC,ENSG00000138363,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,MONDO_0003240,thyroid gland disorder,0.0036957985468470188,1313,Open Targets Platform GraphQL,direct (enableIndirect=false)
PAPPA,ENSG00000182752,pappalysin 1,MONDO_0003240,thyroid gland disorder,0.0036957985468470188,1314,Open Targets Platform GraphQL,direct (enableIndirect=false)
ZDHHC13,ENSG00000177054,zDHHC palmitoyltransferase 13,MONDO_0003240,thyroid gland disorder,0.0036957985468470188,1315,Open Targets Platform GraphQL,direct (enableIndirect=false)
APOC1,ENSG00000130208,apolipoprotein C1,MONDO_0003240,thyroid gland disorder,0.0036957985468470188,1316,Open Targets Platform GraphQL,direct (enableIndirect=false)
PIWIL2,ENSG00000197181,piwi like RNA-mediated gene silencing 2,MONDO_0003240,thyroid gland disorder,0.0036957985468470188,1317,Open Targets Platform GraphQL,direct (enableIndirect=false)
KDM1A,ENSG00000004487,lysine demethylase 1A,MONDO_0003240,thyroid gland disorder,0.0036957985468470188,1318,Open Targets Platform GraphQL,direct (enableIndirect=false)
