source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source,BH_FDR_within_source_significant
GO:BP,GO:0009117,nucleotide metabolic process,"""The chemical reactions and pathways involving a nucleotide, a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic nucleotides (nucleoside cyclic phosphates)."" [GOC:ma]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006753,24546,1.0,False,1.0,False
GO:BP,GO:0098813,nuclear chromosome segregation,"""The process in which genetic material, in the form of nuclear chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. Nuclear chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:dos]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0007059,24546,1.0,False,1.0,False
GO:BP,GO:0140014,mitotic nuclear division,"""A mitotic cell cycle process comprising the steps by which the nucleus of a eukaryotic cell divides; the process involves condensation of chromosomal DNA into a highly compacted form. Canonically, mitosis produces two daughter nuclei whose chromosome complement is identical to that of the mother cell."" [ISBN:0198547684]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0000280;GO:1903047,24546,1.0,False,1.0,False
GO:BP,GO:0009060,aerobic respiration,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor."" [GOC:das, GOC:jl, ISBN:0140513590]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0045333,24546,1.0,False,1.0,False
GO:BP,GO:0097529,myeloid leukocyte migration,"""The movement of a myeloid leukocyte within or between different tissues and organs of the body."" [GOC:cvs, PMID:22342843, PMID:24157461]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0050900,24546,1.0,False,1.0,False
GO:BP,GO:0098609,cell-cell adhesion,"""The attachment of one cell to another cell via adhesion molecules."" [GOC:dos]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0007155,24546,1.0,False,1.0,False
GO:BP,GO:0098732,macromolecule deacylation,"""The removal of an acyl group, any group or radical of the form RCO- where R is an organic group, from a macromolecule."" [GOC:dos]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0043412,24546,1.0,False,1.0,False
GO:BP,GO:0060562,epithelial tube morphogenesis,"""The process in which the anatomical structures of a tube are generated and organized from an epithelium. Epithelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:dph]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0002009;GO:0035239,24546,1.0,False,1.0,False
GO:BP,GO:0062207,regulation of pattern recognition receptor signaling pathway,"""Any process that modulates the rate, frequency or extent of a pattern recognition receptor signaling pathway."" [PMID:30610168]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0002221;GO:0009966;GO:0045088,24546,1.0,False,1.0,False
GO:BP,GO:0043254,regulation of protein-containing complex assembly,"""Any process that modulates the frequency, rate or extent of protein complex assembly."" [GOC:jl]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0044087;GO:0051128;GO:0065003,24546,1.0,False,1.0,False
GO:BP,GO:1901874,negative regulation of post-translational protein modification,"""Any process that stops, prevents or reduces the frequency, rate or extent of post-translational protein modification."" [GOC:TermGenie, GOC:yaf, PMID:21209915]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0031400;GO:0043687;GO:1901873,24546,1.0,False,1.0,False
GO:BP,GO:0015732,prostaglandin transport,"""The directed movement of prostaglandins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:krc]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0015908;GO:0071715,24546,1.0,False,1.0,False
GO:BP,GO:0010038,response to metal ion,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a metal ion stimulus."" [GOC:sm]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0042221,24546,1.0,False,1.0,False
GO:BP,GO:0014706,striated muscle tissue development,"""The process whose specific outcome is the progression of a striated muscle over time, from its formation to the mature structure. Striated muscle contain fibers that are divided by transverse bands into striations, and cardiac and skeletal muscle are types of striated muscle. Skeletal muscle myoblasts fuse to form myotubes and eventually multinucleated muscle fibers. The fusion of cardiac cells is very rare and can only form binucleate cells."" [CL:0000737, GOC:dph, GOC:mtg_muscle]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0060537,24546,1.0,False,1.0,False
GO:BP,GO:0016032,viral process,"""A multi-organism process in which a virus is a participant. The other participant is the host. Includes infection of a host cell, replication of the viral genome, and assembly of progeny virus particles. In some cases the viral genetic material may integrate into the host genome and only subsequently, under particular circumstances, 'complete' its life cycle."" [GOC:bf, GOC:jl, GOC:mah]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0008150,24546,1.0,False,1.0,False
GO:BP,GO:0019218,regulation of steroid metabolic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving steroids."" [GOC:go_curators]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0008202;GO:0019216,24546,1.0,False,1.0,False
GO:BP,GO:1903047,mitotic cell cycle process,"""A process that is part of the mitotic cell cycle."" [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0000278;GO:0022402,24546,1.0,False,1.0,False
GO:BP,GO:0060537,muscle tissue development,"""The progression of muscle tissue over time, from its initial formation to its mature state. Muscle tissue is a contractile tissue made up of actin and myosin fibers."" [GOC:dph]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0009888,24546,1.0,False,1.0,False
GO:BP,GO:0055085,transmembrane transport,"""The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."" [GOC:dph, GOC:jid]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0006810;GO:0009987,24546,1.0,False,1.0,False
GO:BP,GO:0055086,nucleobase-containing small molecule metabolic process,"""The cellular chemical reactions and pathways involving a nucleobase-containing small molecule: a nucleobase, a nucleoside, or a nucleotide."" [GOC:vw]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0006139;GO:0044281,24546,1.0,False,1.0,False
GO:BP,GO:0007059,chromosome segregation,"""The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0022402,24546,1.0,False,1.0,False
GO:BP,GO:0098916,anterograde trans-synaptic signaling,"""Cell-cell signaling from pre to post-synapse, across the synaptic cleft."" [GOC:dos]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0099537,24546,1.0,False,1.0,False
GO:BP,GO:0099537,trans-synaptic signaling,"""Cell-cell signaling in either direction across the synaptic cleft."" [GOC:dos]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0099536,24546,1.0,False,1.0,False
GO:BP,GO:0007268,chemical synaptic transmission,"""The vesicular release of classical neurotransmitter molecules from a presynapse, across a chemical synapse, the subsequent activation of neurotransmitter receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse."" [GOC:jl, MeSH:D009435]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0098916,24546,1.0,False,1.0,False
GO:BP,GO:0050810,regulation of steroid biosynthetic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus."" [GOC:ai]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0006694;GO:0019218;GO:0046890,24546,1.0,False,1.0,False
GO:BP,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,"""Any process that stops, prevents or reduces the frequency, rate or extent of protein modification by small protein conjugation or removal."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0070647;GO:1901874;GO:1903320,24546,1.0,False,1.0,False
GO:BP,GO:0071715,icosanoid transport,"""The directed movement of icosanoids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Icosanoids are unsaturated C20 fatty acids and skeletally related compounds."" [GOC:mah]",5,93,16,1,0.0625,0.2,0.6198320714922606,0.6259214248316266,True,GO:0046942,24546,1.0,False,1.0,False
GO:BP,GO:1901654,response to ketone,"""A response that results in a state of tolerance to ketone."" [GOC:mengo_curators, PMID:23356676]",12,93,16,2,0.125,0.16666666666666666,0.6551530881992733,0.6612475355313683,True,GO:1901700,24546,1.0,False,1.0,False
GO:BP,GO:0008150,biological_process,"""A biological process is the execution of a genetically-encoded biological module or program. It consists of all the steps required to achieve the specific biological objective of the module. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."" [GOC:pdt]",91,93,16,16,1.0,0.17582417582417584,0.683964469378305,0.6899703557312254,True,,24546,1.0,False,1.0,False
GO:BP,GO:0097306,cellular response to alcohol,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus."" [GOC:pr]",6,93,16,1,0.0625,0.16666666666666666,0.6889535130390797,0.6921431126365177,True,GO:0097305;GO:1901701,24546,1.0,False,1.0,False
GO:BP,GO:1903320,regulation of protein modification by small protein conjugation or removal,"""Any process that modulates the frequency, rate or extent of protein modification by small protein conjugation or removal."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]",6,93,16,1,0.0625,0.16666666666666666,0.6889535130390797,0.6921431126365177,True,GO:0070647;GO:1901873,24546,1.0,False,1.0,False
GO:BP,GO:0070925,organelle assembly,"""The aggregation, arrangement and bonding together of a set of components to form an organelle. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]",6,93,16,1,0.0625,0.16666666666666666,0.6889535130390797,0.6921431126365177,True,GO:0006996;GO:0022607,24546,1.0,False,1.0,False
GO:BP,GO:0006066,alcohol metabolic process,"""The chemical reactions and pathways involving alcohols, any of a class of compounds containing one or more hydroxyl groups attached to a saturated carbon atom."" [ISBN:0198506732]",6,93,16,1,0.0625,0.16666666666666666,0.6889535130390797,0.6921431126365177,True,GO:0044281,24546,1.0,False,1.0,False
GO:BP,GO:0071379,cellular response to prostaglandin stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prostagladin stimulus."" [GOC:mah]",6,93,16,1,0.0625,0.16666666666666666,0.6889535130390797,0.6921431126365177,True,GO:0032870;GO:0034694;GO:0071396,24546,1.0,False,1.0,False
GO:BP,GO:0016567,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [PMID:26906419]",6,93,16,1,0.0625,0.16666666666666666,0.6889535130390797,0.6921431126365177,True,GO:0032446,24546,1.0,False,1.0,False
GO:BP,GO:0046889,positive regulation of lipid biosynthetic process,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids."" [GOC:ai]",6,93,16,1,0.0625,0.16666666666666666,0.6889535130390797,0.6921431126365177,True,GO:0008610;GO:0009891;GO:0045834;GO:0046890,24546,1.0,False,1.0,False
GO:BP,GO:1901873,regulation of post-translational protein modification,"""Any process that modulates the frequency, rate or extent of post-translational protein modification."" [GOC:TermGenie, GOC:yaf, PMID:21209915]",6,93,16,1,0.0625,0.16666666666666666,0.6889535130390797,0.6921431126365177,True,GO:0031399;GO:0043687,24546,1.0,False,1.0,False
GO:BP,GO:0042445,hormone metabolic process,"""The chemical reactions and pathways involving any hormone, naturally occurring substances secreted by specialized cells that affects the metabolism or behavior of other cells possessing functional receptors for the hormone."" [GOC:jl]",7,93,16,1,0.0625,0.14285714285714285,0.7461574646641302,0.7476888293940466,True,GO:0008152;GO:0010817,24546,1.0,False,1.0,False
