"gene_symbol","module","kME_own","kME_green","kME_yellow","kME_purple","kME_blue","kME_lightcyan","kME_pink","kME_tan","kME_red","kME_cyan","kME_grey60","kME_magenta","kME_greenyellow","kME_salmon","kME_darkgreen","kME_lightgreen","kME_turquoise","kME_black","kME_lightyellow","kME_royalblue","kME_darkred","kME_midnightblue","kME_brown","kME_grey"
"MTDH","lightcyan",0.505142998377602,-0.209143499964603,0.0684976697188328,0.318478093045868,0.224487810941306,0.505142998377602,0.378894684153081,0.299998907647106,0.291860771540004,0.370678408786185,0.278616143050577,-0.222924895641774,-0.120835507557393,-0.243923466808184,-0.318069881855268,-0.273362350420354,-0.0135156175450603,-0.177605682677616,-0.0355650910009977,-0.0737318736181036,0.0740416821368128,0.18116348853707,0.0825383675746606,-0.0248626361057053
"C8orf44-SGK3","lightcyan",0.490109704710943,0.289408720874368,0.423519300778188,0.361916459648506,0.205372253975144,0.490109704710943,0.248297184093919,0.277735861585431,-0.00343667467446633,0.214650713046052,0.120379878902223,0.097493056871055,0.148274864274842,0.0513740573161283,0.0763472795914286,0.0708091553240625,-0.0344806650234211,0.0892684754410182,0.131762469366864,-0.282303049838094,-0.0746497950720103,-0.110869350641722,-0.0968660109940998,-0.199829380134271
"SYBU","lightcyan",0.489753541941147,0.0956666808551179,0.0546020191653623,0.280332425924324,0.348660615460381,0.489753541941147,0.0127653071818332,0.103207862546868,0.365370824952688,0.238393975931116,0.252577657893147,0.012541778948336,0.0224164680062524,0.0638771725860161,-0.264566411995681,-0.205693303898414,-0.213247172702963,-0.286185891447682,-0.139983064023676,-0.0702687188511082,0.172169696089332,0.0857362980723043,0.278430876175605,-0.0816550313417447
"GDAP1","lightcyan",0.488482065845932,0.161115013385324,0.320779126236136,0.433878355208784,0.431071603597785,0.488482065845932,0.105018039509637,0.282826198235844,0.0842253841775165,0.291834785285123,0.24562817139833,-0.179982264543711,-0.259086830169027,0.0321094448909999,-0.173562984457891,-0.168077634458353,0.0661169215191661,-0.0216398617158153,0.0262945480424522,-0.320871967397239,0.176938276284627,-0.0533074239694344,0.131540129588231,0.0655489601014523
"MIR1204","lightcyan",0.486318350261948,-0.279215048955622,-0.112993284972979,0.23664922406,0.298909887122286,0.486318350261948,0.293860186252966,0.375626044630437,0.370317996822204,0.332557728349382,0.258006082949119,-0.317554196437497,-0.282803055345521,-0.263584552356185,-0.473901596304108,-0.243011914405094,-0.118500536708565,-0.244775783846547,-0.0273481210846505,0.100283597274945,0.208970762105198,0.360794673536801,0.26550423491441,0.147460174497334
"TRMT12","lightcyan",0.478958043845966,0.112360390393388,0.00491016384785033,0.136124917609069,0.17952612540456,0.478958043845966,0.00825342055297731,-0.0722646227125545,0.275602451772328,0.156684131433914,0.118261962175039,-0.10078126828561,0.075190819987659,-0.0209989106171879,-0.167211108619387,-0.0362001131852983,-0.0556708012125913,-0.0990990953564572,-0.076243691360116,-0.114221002201302,0.123994798839306,-0.0593298592703305,0.114658179916569,-0.206829969453645
"ZBTB10","lightcyan",0.477126673044802,0.270718806347139,0.263935931663682,0.397148521889709,0.214690599125643,0.477126673044802,0.180173278472635,0.169049705132276,0.384287631413303,0.305651532822517,0.366565087764617,-0.160260265457023,0.205400043737981,-0.110353246207726,-0.135287464789748,-0.0321229809362183,0.00105225981658693,-0.130060691677392,-0.122326343887877,-0.314961040010805,0.0442833690538295,-0.207041866808244,-0.081024731965864,-0.4965089823222
"FAM92A1","lightcyan",0.47400887785018,0.16315590415003,0.165683170773329,0.433934845510825,0.422393748412216,0.47400887785018,0.0897628776769549,0.140688764595763,0.322839924002012,0.377895333448729,0.427903301880022,-0.278381609000198,-0.197218884524188,-0.116830329228423,-0.373026710207998,-0.148598058079714,0.0276163126106418,-0.160181419058303,-0.111717136995763,-0.246851918000252,0.217101733931944,-0.0986204684715322,0.142387948378006,-0.0767307970756266
"MINCR","lightcyan",0.473945386692037,-0.0757725021973356,-0.0718551780906602,0.181220868555022,0.267904696058435,0.473945386692037,0.0756430979950211,0.221084671863067,0.31556671144265,0.269411866238085,0.233356437607468,-0.145828404096279,-0.110596251832237,-0.0257384184010426,-0.233192153439507,-0.244986311209292,-0.170406910554068,-0.23015975879393,-0.064668371503801,0.00662023096108763,0.196324340022054,0.194966379099336,0.309665671738435,0.0219318650042693
"DNAJA1","lightcyan",0.465362871840575,0.237665091049345,0.255051638246097,0.45063226519155,0.449661999646675,0.465362871840575,0.0403950059153345,0.151280151323231,0.135577953742964,0.3636647336456,0.298507003255666,-0.312250927742028,-0.30800958923668,-0.0491234289209957,-0.243824633186419,-0.073687757433721,0.132635162874503,0.103606584033431,0.233072145494983,-0.24708032835973,0.149765793036818,-0.110490689309677,0.147561297087003,0.0452619287654495
"DEPTOR","lightcyan",0.460529061661517,0.0786934649202877,0.0542715290900631,0.202864763052197,0.198340554274563,0.460529061661517,0.0598201965038243,0.0679553765704542,0.216156024883914,0.145111650374017,0.21761443432732,-0.122962834766796,-0.082472460846112,-0.0409014766991898,-0.212240555989928,-0.0667949869124519,0.00225829652835028,-0.0660854199795637,-0.052779897224506,-0.0616220458169748,0.127251704521816,0.000945825131730365,0.105425026928426,-0.106515776376856
"IL7","lightcyan",0.450596067916252,0.272531924004772,0.390658041973725,0.351158852775473,0.227299094528378,0.450596067916252,0.0824996687015073,0.181066045242329,-0.0102794009302524,0.196216505791748,0.137252555612774,0.159208987259647,0.201017946657538,0.0597128580285819,0.0637716513593337,0.163468072049231,-0.173469762384628,0.111851531893875,0.258808456160736,-0.148032210113185,0.0061107131227201,-0.270342581073973,-0.110538726997102,-0.14195461076552
"LAPTM4B","lightcyan",0.445412237523301,0.246315241056899,-0.13795336486771,0.107382380939444,0.208118997294171,0.445412237523301,-0.0714187840982955,-0.169995335248208,0.444713517256158,0.224864531619429,0.169214651429243,-0.270932453426058,-0.0168433570388728,-0.114908291100997,-0.318359995182307,-0.0816355340999696,-0.0133656205421615,-0.165391052908623,-0.163629376625309,-0.067515626580021,0.139814616857395,-0.0731196003912557,0.169065665460035,-0.221854561151452
"DECR1","lightcyan",0.443874847420824,0.222586496041308,0.209108967859729,0.117600628320022,0.0876462603146813,0.443874847420824,-0.076440154551444,-0.0200027912423106,0.0302818152849304,-0.0261293037275221,0.0382937763899561,0.236982064047967,0.377668599284948,0.173904233695106,0.131630595223441,0.133932044480058,-0.219965042834519,-0.00909812742121952,0.0705234604339202,0.00919090990116178,-0.0530613013647485,-0.24713395080888,-0.0560327327406407,-0.287024881783665
"AZIN1","lightcyan",0.429866842020081,0.248675410102375,-0.0240687232690194,0.158377356323183,0.252736519993432,0.429866842020081,0.0341672222339856,-0.0349044555466103,0.220887209411246,0.241237389540554,0.1900156695932,-0.171222486861842,-0.0723951089367123,-0.205773947070214,-0.289033759480242,-0.0905428885032217,-0.125546211204031,-0.156563082889184,-0.0748691876020665,0.146114701027945,0.14424923644312,-0.146523222471943,0.0748652615772189,-0.0618897153715416
"LOC100507258","lightcyan",0.40165435865296,0.162316967314991,0.329603093431678,0.219418370497184,0.152282570155192,0.40165435865296,0.149854113618973,0.190066955848403,-0.0426167042316327,0.14097855628533,0.0417495425112349,0.280612298058473,0.305812584446411,0.0994178951619544,0.155439029749698,0.032404102996656,-0.140691514887545,-0.0190841281842048,0.122899075566643,-0.156669984659311,-0.116633773706578,-0.143508485467747,-0.0859557742975275,-0.0606822425632007
"SMIM19","lightcyan",0.370895306175797,0.0503839548486553,0.125442258165913,0.158582896422094,0.114904479530116,0.370895306175797,-0.0104995138641224,0.0421987666665888,0.0713061583365083,0.0851618674571243,0.109373853893716,0.0702925663968265,0.111966067964118,0.0175629329426227,-0.0365489948568174,0.0093991663155091,-0.142377505405701,-0.0769112173842236,-0.0237686911775459,0.105761939144478,0.0278049743381834,-0.070513966823882,0.00215866560709047,-0.107007254168122
"CACUL1","lightcyan",0.353075169471366,0.200848866910897,0.08700295782476,0.254900723787322,0.204211248756777,0.353075169471366,0.263093534025579,0.0236244697189528,0.266016550284612,0.212163428217027,0.254827204148844,-0.183813519031776,0.0197029588714049,-0.188535411353896,-0.257242579881039,-0.131259666385199,-0.0977910958560808,-0.16998475405197,-0.114388753275162,-0.134261162721306,0.0698792371078488,-0.0408728120169329,-0.0172417364602709,-0.258827281288086
"IGLL5","lightgreen",0.947039503670083,0.104958981937661,0.0517335172153762,-0.200547534800257,-0.250354260255645,-0.171927616267366,-0.199450080681704,-0.227116487984036,-0.219453676114427,-0.225936559986452,-0.253555324229726,0.214224820832373,0.313023027858852,0.118000057383429,0.38226709210498,0.947039503670083,0.148429713498601,0.501315798040913,0.22368444693744,-0.00927488790755671,-0.118777755202711,-0.228095988889302,-0.19494088417155,-0.168822863322467
"IGKV1OR2-118","lightgreen",0.94358038104697,0.125831033701131,0.0424024500161493,-0.199271438714893,-0.222688570485323,-0.172740619743868,-0.219268811932988,-0.23016247067375,-0.214318575855511,-0.215085629500417,-0.244770055325996,0.179417246114785,0.274314548988119,0.142269167062264,0.360697866842619,0.94358038104697,0.154648508514448,0.516800879983358,0.228610516295397,-0.0279081725664996,-0.102133536702482,-0.239419711480147,-0.163297158020602,-0.138770927440224
"IGKV1OR2-108","lightgreen",0.941348749426406,0.127838209813876,0.0439068016461289,-0.204310996491827,-0.215763634267773,-0.177117135727696,-0.239195545937842,-0.240622091952612,-0.230983046659252,-0.220500769413257,-0.258278547538008,0.17801909961123,0.257645451953206,0.158985910168992,0.377287938846782,0.941348749426406,0.178877744242301,0.534238329351279,0.244690980995911,-0.0248129699844437,-0.0969997177126079,-0.240057205803054,-0.151668383384222,-0.109927373927478
"MLIP","lightgreen",0.941343135683667,0.11673580678041,0.0506799930553117,-0.196361005871661,-0.216032327940131,-0.176366203344948,-0.219622991106006,-0.233519127227702,-0.22821384025618,-0.218279007290862,-0.25332914241162,0.186608470401115,0.272415732083456,0.148892358670558,0.37403976956384,0.941343135683667,0.173274922253406,0.537394819653389,0.259090895187071,-0.0200677695651017,-0.113595718892521,-0.245210780640037,-0.164027235409562,-0.121956815969824
"LOC102725526","lightgreen",0.935683490034516,0.106397043553869,0.000325521179587939,-0.209369731371624,-0.233501021833716,-0.171844029505292,-0.223182142449533,-0.236467138822655,-0.174398746406175,-0.214162549557755,-0.242665174266323,0.164501232213056,0.268272930218729,0.107983058045649,0.324985117189664,0.935683490034516,0.137818275086783,0.492417467639792,0.232596949518036,0.0458344190930961,-0.0979368801917082,-0.17860831540095,-0.143658264616103,-0.148560167717583
"IGK","lightgreen",0.935133871326567,0.146672243103462,0.0777745834032471,-0.160093931515961,-0.201627132845597,-0.158950000359707,-0.200112801908104,-0.207941967394648,-0.208285478537981,-0.188999058175969,-0.229115242282686,0.177540699838403,0.277165625989037,0.138447626352458,0.362454996061731,0.935133871326567,0.174168673954315,0.518503212488796,0.247115099427936,-0.052650305577098,-0.106343403462199,-0.256094554305205,-0.175211654259473,-0.153734083277808
"IGHV4-31","lightgreen",0.929688855787542,0.12534222112737,0.0144770302746301,-0.201927951157218,-0.221572328246805,-0.163113226090594,-0.218308560764062,-0.217340013935712,-0.18104381285364,-0.205598145122162,-0.224982549053655,0.155150995840966,0.251528736677405,0.118139891982518,0.335744697707957,0.929688855787542,0.151304557591248,0.511124247307024,0.250458433195452,0.0113779465338535,-0.0805125839476042,-0.186171902446654,-0.135833903239706,-0.135899050246693
"IGHV3-23","lightgreen",0.928661370688721,0.129109441274347,0.0258108332012706,-0.194441159699472,-0.21304953427825,-0.154960558474016,-0.2127699106674,-0.21708695383202,-0.189049317157101,-0.214894637857275,-0.231753972050234,0.155243122107343,0.258156898233412,0.12519382156317,0.339408932999519,0.928661370688721,0.160476052830039,0.516604169610843,0.266000676983435,-0.0124654121993307,-0.111908245620467,-0.186219601980177,-0.137048468039534,-0.136944661499555
"IGLV1-44","lightgreen",0.92788153896124,0.0828679445828613,0.0406957710578861,-0.196592459050521,-0.222475198136095,-0.138643354589475,-0.223469595025666,-0.223806182604867,-0.218408672406095,-0.22960135665132,-0.246174580263609,0.170990629948053,0.261693487768077,0.118118431464359,0.368951303877457,0.92788153896124,0.174678371994869,0.517255738078225,0.246683473173863,0.0064098643414352,-0.0843616872830475,-0.210860155627093,-0.161057115660144,-0.131924034479742
"MZB1","lightgreen",0.921894946797604,0.0431750370515873,-0.00867785832963292,-0.226863277896614,-0.190845385081494,-0.182345630360094,-0.229183501672035,-0.252318396132601,-0.217737877512645,-0.245354197466619,-0.261467076223415,0.183697766811739,0.22526176419938,0.167423020022727,0.337588006074982,0.921894946797604,0.101741735808653,0.478405173399186,0.222546892837617,0.0804399167281264,-0.0531705625102269,-0.158276258097755,-0.0850425688098503,-0.0520227457274741
"BMS1P20","lightgreen",0.920749916280013,0.087343222222459,0.00940543637381542,-0.213364559500471,-0.24624597718587,-0.170658112472509,-0.213184408004072,-0.224724557947265,-0.206473485148104,-0.227259977987926,-0.255703467069912,0.164208544564066,0.260251145848381,0.0924494223146669,0.346745986966611,0.920749916280013,0.152719936062713,0.495585720306312,0.229311187972307,0.047405356219073,-0.115221269815034,-0.229914191024558,-0.182507610090365,-0.139917999435977
"TNFRSF17","lightgreen",0.919921002952785,0.146412691279859,0.210501927096262,-0.0738921016729339,-0.186290342255643,-0.103352121024699,-0.123559732556865,-0.128393419835985,-0.225450343054412,-0.176634696113914,-0.181547719881721,0.356915152679404,0.471261959857612,0.169792367882791,0.446537086341793,0.919921002952785,0.0192441441449514,0.418357918239716,0.189040053841857,-0.0556686635877831,-0.113816012774857,-0.305698147823195,-0.251090002301875,-0.270375277302989
"IGHD","lightgreen",0.916980017659401,0.137990112750144,0.0238478546556202,-0.208296265924406,-0.222457915548142,-0.167935852324251,-0.242174158251172,-0.254238407013538,-0.202162845136366,-0.2340606245108,-0.266343968843331,0.186167673057951,0.27289901499081,0.133387616499824,0.357450983822609,0.916980017659401,0.154491800636563,0.503339722728005,0.232988973343791,0.00717265227201008,-0.0979002436758402,-0.191690813897665,-0.137900112065186,-0.124615180377962
"IGLL3P","lightgreen",0.914586545367115,0.023686875897787,0.0347945240197211,-0.182677439848627,-0.225933577773277,-0.181445783879572,-0.155519456486565,-0.177238340197747,-0.197927031971494,-0.183385583043727,-0.239534150491984,0.184221314115784,0.251690253189228,0.104665863356094,0.349137602201802,0.914586545367115,0.186805433876561,0.503562485636256,0.259247960989413,0.00376424647453965,-0.104839237443298,-0.145263743384197,-0.150916798204974,-0.10187271292633
"IGKC","lightgreen",0.913078969248528,0.14503617396978,0.0551790251702304,-0.185016665144566,-0.193573951389086,-0.1405500431182,-0.234449725264827,-0.244540039682787,-0.211219077839232,-0.214655971245324,-0.239727064820756,0.193371645400447,0.283411372920715,0.169753254931977,0.377038205148623,0.913078969248528,0.17505123672632,0.521265076805033,0.256462156351457,-0.053963794364471,-0.102275786353933,-0.235250686689609,-0.142161610356017,-0.139324213835213
"IGLJ3","lightgreen",0.911780618731622,0.109206669466922,0.0438583231699249,-0.18287507893963,-0.204035312711838,-0.141999528939053,-0.200299358186354,-0.214375461933427,-0.202370114765204,-0.197851573566368,-0.237308352511287,0.167033188551249,0.235329729764426,0.122314854921004,0.351483774817135,0.911780618731622,0.17835893704109,0.523577314099503,0.267879582775701,-0.00590476951125112,-0.0768637921580622,-0.204602113368604,-0.147418602226095,-0.104247269009281
"POU2AF1","lightgreen",0.908178382986067,0.0545929688941699,0.142163828501304,-0.150629106482664,-0.163213710100003,-0.191250261366511,-0.173679544880101,-0.114634944220436,-0.320907230390795,-0.242392945479829,-0.245343538275757,0.297581353818555,0.257042438472102,0.208475334190704,0.435865224747324,0.908178382986067,0.135052655891028,0.508899662529601,0.249259093720256,-0.0622930533616312,-0.0924755140809995,-0.168888287583316,-0.134615097140988,-0.0224540043070074
