rank,gene,n_backgrounds,n_positive_backgrounds,n_stable_backgrounds_rho_ge_0.10,n_resampling_supported_backgrounds,median_background_vulnerability_rho,meta_empirical_p_value_fisher,meta_empirical_q_value,leave_HCT116_out_median_vulnerability_rho,prior_analytical_meta_q_value,tier1_flag,tier2_flag,tier3_flag,strict_empirical_convergence_flag,primary_tier
889,FNDC3B,4,3,2,1,0.12871572871572864,0.0006151706491225503,0.11044417937639385,0.0153679653679653,0.3735554600495034,False,True,False,False,Tier2_discovery
890,NUDCD1,4,3,2,0,0.12867965367965367,0.017743986107961688,0.254092048999418,0.173015873015873,0.5591284994988994,False,True,False,False,Tier2_discovery
891,RNF216,4,3,2,0,0.12867965367965362,0.1010278630636571,0.476272623721789,0.0958874458874458,0.8774509205971578,False,True,False,False,Tier2_discovery
892,FBXW5,4,3,2,0,0.1284271284271284,0.13585758676032875,0.5323803033630085,0.1717171717171717,0.7932007612869654,False,True,False,False,Tier2_discovery
893,PI4KB,4,3,2,1,0.1283549783549783,0.014975048351603218,0.24120944694202462,0.1649350649350649,0.5381526305402907,False,True,False,False,Tier2_discovery
894,TMEM14C,4,3,2,1,0.1282467532467532,0.0399785347996698,0.3386530065112903,0.0611832611832611,0.6570771572880338,False,True,False,False,Tier2_discovery
895,ACTRT1,4,3,3,1,0.1282106782106782,0.0015023715936059506,0.12251572399329441,0.1365079365079365,0.4588008164610427,False,True,False,False,Tier2_discovery
896,ITGA6,4,3,2,0,0.12821067821067816,0.09689649661273204,0.46713534958355063,0.1732323232323232,0.8180353103986973,False,True,False,False,Tier2_discovery
897,CUL4B,4,3,2,0,0.1281746031746031,0.13478198452872653,0.5312471393766229,0.1637806637806637,0.7932007612869654,False,True,False,False,Tier2_discovery
898,TNFRSF4,4,3,2,0,0.12806637806637805,0.034728290962450274,0.320498863338099,0.1711399711399711,0.5847062242034353,False,True,False,False,Tier2_discovery
899,NDUFB5,4,3,2,0,0.128030303030303,0.30786334671027366,0.7184508905771774,0.1743145743145743,0.914391199630051,False,True,False,False,Tier2_discovery
900,CDK7,4,3,3,0,0.12799422799422794,0.273632419818445,0.6915048943150975,0.1316017316017316,0.9262472823354504,False,True,False,False,Tier2_discovery
901,FBLIM1,4,3,2,0,0.12792207792207785,0.0723577271983969,0.42297735743899656,0.1671717171717171,0.7288843991998545,False,True,False,False,Tier2_discovery
902,CCDC85B,4,3,2,1,0.12788600288600285,0.04632899962776179,0.35486786424092304,0.2344155844155844,0.5483150499688462,False,True,False,False,Tier2_discovery
903,GLO1,4,3,3,0,0.1278499278499278,0.011461978102414795,0.21725926222285308,0.144011544011544,0.496679863834481,False,True,False,False,Tier2_discovery
904,FAM8A1,4,3,3,0,0.1278499278499278,0.12850409159001608,0.5217718833953955,0.1309523809523809,0.780598953290076,False,True,False,False,Tier2_discovery
905,GFM1,4,4,3,0,0.12777777777777777,0.25770932447941014,0.6753243920678831,0.1423520923520923,0.907927827341494,False,True,False,False,Tier2_discovery
906,ZNF740,4,3,3,0,0.12770562770562766,0.09144867528199158,0.45926977794587637,0.143073593073593,0.7703847285098536,False,True,False,False,Tier2_discovery
907,MTMR3,4,3,3,0,0.12770562770562766,0.1492946997957545,0.5506765624103555,0.1129870129870129,0.7932007612869654,False,True,False,False,Tier2_discovery
908,PPP5C,4,3,3,0,0.12759740259740254,0.11196800385702249,0.4929726108233685,0.1388167388167388,0.796580701696038,False,True,False,False,Tier2_discovery
909,ZBTB20,4,4,4,0,0.12752525252525249,0.16776715592423108,0.5746800983822287,0.1268398268398268,0.869593513581167,False,True,False,False,Tier2_discovery
910,RELA,4,4,2,0,0.12745310245310243,0.07155005175949805,0.42090769165852204,0.0945165945165945,0.780598953290076,False,True,False,False,Tier2_discovery
911,CCDC137,4,3,2,0,0.12738095238095234,0.17095359879475575,0.5788469475934055,0.2336940836940837,0.727816874627591,False,True,False,False,Tier2_discovery
912,ATP8B4,4,4,2,0,0.1272366522366522,0.15351095564155884,0.5561191425844175,0.0764069264069264,0.8963451126315933,False,True,False,False,Tier2_discovery
913,RABGGTA,4,3,2,0,0.12720057720057715,0.08753377237002107,0.4527160302356418,0.0865800865800865,0.7932007612869654,False,True,False,False,Tier2_discovery
914,OSTM1,4,3,3,0,0.1271284271284271,0.12864488946245428,0.5217940832100383,0.1296536796536796,0.8306961186072773,False,True,False,False,Tier2_discovery
915,STOML3,4,3,3,0,0.12702020202020195,0.054812149414261664,0.3814353441539627,0.1183982683982683,0.7413295379577259,False,True,False,False,Tier2_discovery
916,SPRING1,4,3,2,0,0.12702020202020195,0.16782504561957004,0.5746800983822287,0.2301587301587301,0.819064030555159,False,True,False,False,Tier2_discovery
917,KATNB1,4,3,3,0,0.12691197691197684,0.08064839486700599,0.4410240427455126,0.1181818181818181,0.7703847285098536,False,True,False,False,Tier2_discovery
918,SERPINH1,4,3,3,0,0.12687590187590186,0.1518972652682202,0.5547471804939286,0.1232323232323232,0.8437642615589794,False,True,False,False,Tier2_discovery
919,SURF4,4,3,3,0,0.1268398268398268,0.1859924426825682,0.5946251747095976,0.1202020202020202,0.9306351545927088,False,True,False,False,Tier2_discovery
920,ATP5F1A,4,3,2,0,0.12680375180375175,0.04816280170336429,0.3599135137014374,0.0981240981240981,0.7280389005629229,False,True,False,False,Tier2_discovery
921,TRIM7,4,3,2,0,0.1267316017316017,0.011682155196871932,0.2185131727139037,0.0306637806637806,0.6479079013901448,False,True,False,False,Tier2_discovery
922,LMOD3,4,3,3,0,0.1267316017316017,0.06329006936128742,0.39895309707563564,0.1228715728715728,0.7638579610899678,False,True,False,False,Tier2_discovery
923,CDK2,4,3,2,0,0.12669552669552664,0.012252315154000451,0.22446437342286255,0.0670995670995671,0.6008977572288304,False,True,False,False,Tier2_discovery
924,SGCB,4,3,2,0,0.12665945165945164,0.06703139158572796,0.4090866826656455,0.0562049062049062,0.798323125420879,False,True,False,False,Tier2_discovery
925,SERGEF,4,3,2,0,0.12665945165945164,0.2550596986175399,0.6722381647997184,0.2075036075036075,0.8683126913269692,False,True,False,False,Tier2_discovery
926,ABCF1,4,3,3,0,0.12662337662337658,0.003113642548017394,0.1471036530681485,0.1505772005772006,0.5213976730154721,False,True,False,False,Tier2_discovery
927,MORN1,4,3,2,1,0.12644300144300144,0.0011441122783016162,0.11890562251492398,0.0113997113997114,0.321963482086507,False,True,False,False,Tier2_discovery
928,P3H2,4,3,2,0,0.1264430014430014,0.35396642936659806,0.7538340481302734,0.1852813852813852,0.912968884739128,False,True,False,False,Tier2_discovery
929,CENPL,4,3,2,0,0.12640692640692636,0.12482202737171096,0.5156217144010488,0.1703463203463203,0.831389088628062,False,True,False,False,Tier2_discovery
930,DOLPP1,4,3,2,0,0.12637085137085136,0.07600289682906175,0.4320966172066541,0.0466089466089466,0.8052197796079348,False,True,False,False,Tier2_discovery
931,TEAD3,4,3,2,0,0.1263708513708513,0.2985714090285782,0.7120566729381371,0.1666666666666666,0.8673089078169114,False,True,False,False,Tier2_discovery
932,HSPB9,4,3,3,0,0.1263347763347763,0.1691941662133073,0.5768460778101819,0.125036075036075,0.8314565129371632,False,True,False,False,Tier2_discovery
933,MGST2,4,4,2,0,0.12629870129870124,0.055734779109865504,0.3833450635023017,0.0647907647907647,0.7703847285098536,False,True,False,False,Tier2_discovery
934,TLE5,4,3,3,0,0.12629870129870124,0.31233518455848247,0.7227600763879664,0.1311688311688311,0.93229051592528,False,True,False,False,Tier2_discovery
935,CLNS1A,4,3,2,0,0.12622655122655121,0.3435554504666105,0.7465749872257391,0.1706349206349206,0.909561102787856,False,True,False,False,Tier2_discovery
936,ZNF700,4,3,2,1,0.12622655122655113,0.004074040562573042,0.1568633196148948,0.0751803751803751,0.2694606985777902,False,True,False,False,Tier2_discovery
937,TARS2,4,4,3,0,0.12615440115440116,0.038257791936108336,0.33266782493052616,0.1,0.8514679102403298,False,True,False,False,Tier2_discovery
938,CDKL1,4,3,3,0,0.1261183261183261,0.33358150681004395,0.7396301671192163,0.1344155844155844,0.948484977093302,False,True,False,False,Tier2_discovery
939,SOCS7,4,3,2,0,0.12608225108225105,0.013592599469121166,0.23429077381332886,0.0749639249639249,0.6842130208498407,False,True,False,False,Tier2_discovery
940,ING1,4,4,3,0,0.12604617604617602,0.1864323134778554,0.5947892491994535,0.1466089466089466,0.8078942419834688,False,True,False,False,Tier2_discovery
941,EIF5A2,4,3,3,0,0.126046176046176,0.1589794193358606,0.5635259593784062,0.1218614718614718,0.8521955570942847,False,True,False,False,Tier2_discovery
942,PDE12,4,4,2,0,0.126046176046176,0.19393924478253152,0.6037848567731648,0.1598124098124098,0.7638579610899678,False,True,False,False,Tier2_discovery
943,RALGDS,4,3,3,0,0.1259379509379509,0.023993384024083304,0.28311579114278207,0.1224386724386724,0.6442862054610886,False,True,False,False,Tier2_discovery
944,HOXB4,4,3,3,0,0.12593795093795085,0.060801719517994984,0.3947139361543175,0.1321789321789321,0.7278851809746834,False,True,False,False,Tier2_discovery
945,LILRB1,4,3,2,1,0.12586580086580085,0.008677189402062946,0.19679026901884236,0.0176046176046176,0.7170401169205345,False,True,False,False,Tier2_discovery
946,SP3,4,3,3,0,0.1258297258297258,0.2676451715684641,0.6853901554064404,0.1471139971139971,0.911228170292871,False,True,False,False,Tier2_discovery
947,ZWILCH,4,3,2,1,0.1257215007215007,0.030450642684376476,0.3033200979148392,0.1931457431457431,0.625170997578209,False,True,False,False,Tier2_discovery
948,IBA57,4,4,2,1,0.12572150072150065,0.041288826092421745,0.34374457653462065,0.0609668109668109,0.6940887097563536,False,True,False,False,Tier2_discovery
949,ITPKB,4,3,2,0,0.12572150072150065,0.08654119633744174,0.4525316938053411,0.0834776334776334,0.8390986738957201,False,True,False,False,Tier2_discovery
950,FOXI1,4,3,3,1,0.12568542568542565,0.09016021173027453,0.4572729951114163,0.1145021645021645,0.8115027700986488,False,True,False,False,Tier2_discovery
951,ITGA5,4,3,2,0,0.12564935064935065,0.017168983458654124,0.25210793147130417,0.1784992784992785,0.5263785353366573,False,True,False,False,Tier2_discovery
952,CELSR1,4,3,3,0,0.1256493506493506,0.21356930697812385,0.6279857100414241,0.1489177489177489,0.8758863249615075,False,True,False,False,Tier2_discovery
953,WDR5,4,3,2,0,0.1256132756132756,0.019870940139754878,0.2634207128970131,0.0953102453102453,0.7957774775784332,False,True,False,False,Tier2_discovery
954,NDUFB7,4,3,2,1,0.1256132756132756,0.08590157589054034,0.45142336141552214,0.1753246753246753,0.7077407348515804,False,True,False,False,Tier2_discovery
955,VPS37A,4,3,2,0,0.1255411255411255,0.06682601798966577,0.40823857230321486,0.0445165945165945,0.7932007612869654,False,True,False,False,Tier2_discovery
956,SH3TC2,4,4,2,0,0.1255411255411255,0.2460782051616227,0.6623836901396352,0.1937950937950938,0.831282657088031,False,True,False,False,Tier2_discovery
957,ASGR2,4,3,2,1,0.12550505050505045,0.020696697087401662,0.26862011568117444,0.2334776334776334,0.5581947622955123,False,True,False,False,Tier2_discovery
958,EGF,4,3,2,0,0.12550505050505045,0.03900251311340668,0.3345174515955458,0.0904761904761904,0.6771706066362645,False,True,False,False,Tier2_discovery
959,CYSLTR2,4,3,3,0,0.12550505050505045,0.13698912005831798,0.5340975033993046,0.1186868686868686,0.8245655881467027,False,True,False,False,Tier2_discovery
960,AARS2,4,4,3,0,0.12546897546897545,0.04452419821290596,0.35036111756679045,0.1067099567099567,0.7299421345616006,False,True,False,False,Tier2_discovery
961,CPN2,4,3,3,0,0.12546897546897545,0.04448458145252463,0.35036111756679045,0.123015873015873,0.780598953290076,False,True,False,False,Tier2_discovery
962,PMM2,4,3,3,0,0.1254689754689754,0.03509942539785979,0.32173903429085005,0.1249639249639249,0.6620240704589514,False,True,False,False,Tier2_discovery
963,PCLAF,4,3,2,0,0.1254329004329004,0.20708651851754614,0.6205193600355976,0.1893217893217893,0.8520596739838366,False,True,False,False,Tier2_discovery
964,MEIS1,4,3,3,0,0.12543290043290034,0.2785416512374313,0.694443607189414,0.1207792207792207,0.9154217137524664,False,True,False,False,Tier2_discovery
965,CYP27A1,4,3,2,0,0.12539682539682534,0.007118589699889429,0.18387696055330638,0.0363636363636363,0.5169389072386679,False,True,False,False,Tier2_discovery
966,DECR2,4,3,2,0,0.12539682539682534,0.05594879814631534,0.3836856926128101,0.0579365079365079,0.7644095598132435,False,True,False,False,Tier2_discovery
967,CLIP4,4,3,2,0,0.12539682539682534,0.12919786649674253,0.5221994853822972,0.0837662337662337,0.890676095753871,False,True,False,False,Tier2_discovery
968,MARK3,4,3,3,0,0.12539682539682534,0.17297551920013082,0.5816453387228635,0.1477633477633477,0.8437642615589794,False,True,False,False,Tier2_discovery
969,ATP5MF,4,3,3,0,0.12536075036075034,0.1666395979892064,0.5737377783908889,0.1476190476190476,0.7998384062127619,False,True,False,False,Tier2_discovery
970,ATP5PO,4,3,3,0,0.12532467532467526,0.25624639821863404,0.6734044346460911,0.1293650793650793,0.9015355240057652,False,True,False,False,Tier2_discovery
971,AK5,4,3,2,0,0.12532467532467526,0.322026200015661,0.7304303538173454,0.1762626262626262,0.8055690309380554,False,True,False,False,Tier2_discovery
972,MAPRE2,4,3,3,0,0.1251443001443001,0.04738193353805284,0.3568252348886519,0.1239538239538239,0.7934911229376498,False,True,False,False,Tier2_discovery
973,UGDH,4,3,3,0,0.1251082251082251,0.021223611342711838,0.270792773842168,0.1238095238095238,0.7956313615103986,False,True,False,False,Tier2_discovery
974,CDC23,4,3,2,1,0.12510822510822506,0.08633387123228332,0.45208946021382457,0.0549783549783549,0.8275257715641888,False,True,False,False,Tier2_discovery
975,ANOS1,4,3,2,0,0.12507215007215006,0.15953620905940666,0.5642044685872746,0.2085858585858586,0.8472046564000507,False,True,False,False,Tier2_discovery
976,PCDHB7,4,3,3,0,0.12507215007215006,0.16880673055313822,0.576536157128287,0.1292929292929293,0.8472046564000507,False,True,False,False,Tier2_discovery
977,COQ2,4,3,2,0,0.125036075036075,0.12903273779993352,0.5220660465296006,0.1928571428571428,0.7932007612869654,False,True,False,False,Tier2_discovery
978,ACTMAP,4,3,2,0,0.12496392496392496,0.08091413871797792,0.44163937862553027,0.2284992784992785,0.7706455129450958,False,True,False,False,Tier2_discovery
979,IZUMO4,4,3,2,1,0.12489177489177489,0.005104362480059605,0.1639166099442814,7.215007215007215e-05,0.5591284994988994,False,True,False,False,Tier2_discovery
980,C15ORF61,4,3,2,0,0.1248556998556998,0.06798294350245705,0.41270883048578516,0.0957431457431457,0.780598953290076,False,True,False,False,Tier2_discovery
981,PGPEP1L,4,3,2,0,0.12481962481962475,0.10389343637620085,0.4814152126171646,0.0689754689754689,0.890676095753871,False,True,False,False,Tier2_discovery
982,BTRC,4,3,2,0,0.1246392496392496,0.08559848431184994,0.45101880806821576,0.0857142857142857,0.7955969825082965,False,True,False,False,Tier2_discovery
983,KANK1,4,3,2,0,0.1246392496392496,0.23384406472301833,0.6510039024323391,0.0839105339105339,0.9272394354206066,False,True,False,False,Tier2_discovery
984,CMC4,4,3,2,0,0.12456709956709955,0.059466626241040745,0.3916939242012552,0.0967532467532467,0.7337606116522084,False,True,False,False,Tier2_discovery
985,RSF1,4,3,3,0,0.12456709956709955,0.15106222937977032,0.5538848303083705,0.1452380952380952,0.8330804910697154,False,True,False,False,Tier2_discovery
986,WDHD1,4,4,2,1,0.12456709956709955,0.270326121269731,0.6884430750288612,0.2103174603174603,0.8882092022994316,False,True,False,False,Tier2_discovery
987,EIPR1,4,3,2,0,0.12456709956709949,0.19727367459961823,0.6078677075416054,0.0648629148629148,0.899872664131315,False,True,False,False,Tier2_discovery
988,LMOD1,4,3,2,0,0.12435064935064931,0.07525192511007261,0.4300139302952988,0.0706349206349206,0.796580701696038,False,True,False,False,Tier2_discovery
989,HADH,4,3,2,1,0.1243506493506493,0.029136637678812246,0.29837146513622115,0.2334054834054834,0.5646448830801327,False,True,False,False,Tier2_discovery
990,CYBB,4,3,2,0,0.1243145743145743,0.23951635527562093,0.6570550910209163,0.159018759018759,0.8414601457395583,False,True,False,False,Tier2_discovery
991,TIMM8A,4,3,2,0,0.1242063492063492,0.13590717067962602,0.5323803033630085,0.2126984126984127,0.7847041094772406,False,True,False,False,Tier2_discovery
992,RAPGEF2,4,4,2,1,0.12420634920634915,0.02170469367401787,0.2733792051567396,0.2049783549783549,0.4220164736829825,False,True,False,False,Tier2_discovery
993,UNC5C,4,3,2,0,0.12420634920634915,0.1390524687058707,0.5376349675145633,0.0947330447330447,0.8670993173970346,False,True,False,False,Tier2_discovery
994,MDH1B,4,3,3,0,0.12417027417027415,0.08502430797216393,0.44986686248015556,0.1002164502164502,0.7866229271701206,False,True,False,False,Tier2_discovery
995,ABCA5,4,3,2,0,0.1241702741702741,0.10458730426605255,0.48174793104409747,0.15007215007215,0.8306961186072773,False,True,False,False,Tier2_discovery
996,MYH8,4,3,2,0,0.12409812409812405,0.10910419522151256,0.4895884847859747,0.1899711399711399,0.7703847285098536,False,True,False,False,Tier2_discovery
997,MPI,4,3,2,1,0.12406204906204905,0.04293549707508944,0.3479171232670802,0.0875180375180375,0.7136748398123853,False,True,False,False,Tier2_discovery
998,KITLG,4,3,2,0,0.12398989898989896,0.06621340725884978,0.4069223159196823,0.20007215007215,0.7109810435088605,False,True,False,False,Tier2_discovery
999,AIMP2,4,3,3,0,0.1239538239538239,0.1260545690123034,0.5168573624486242,0.1313852813852813,0.82868066888928,False,True,False,False,Tier2_discovery
1000,GIT2,4,3,2,0,0.1239177489177489,0.1813516502458222,0.5910352510132,0.1787157287157287,0.8103052992689511,False,True,False,False,Tier2_discovery
1001,TRIM47,4,3,3,0,0.12388167388167386,0.14900725902825393,0.550398733879048,0.1176046176046176,0.8519833141100788,False,True,False,False,Tier2_discovery
1002,SASH3,4,3,3,0,0.12388167388167384,0.0074456121076899055,0.18798047284283112,0.1036796536796536,0.5728393285798417,False,True,False,False,Tier2_discovery
1003,FGF18,4,3,2,1,0.1238455988455988,0.0015228299715770164,0.12251572399329441,0.0556277056277056,0.2331740694536369,False,True,False,False,Tier2_discovery
