rank,gene,n_backgrounds,n_positive_backgrounds,n_stable_backgrounds_rho_ge_0.10,n_resampling_supported_backgrounds,median_background_vulnerability_rho,meta_p_value_fisher,leave_HCT116_out_median_vulnerability_rho,leave_HCT116_out_positive,meta_q_value,tier1_universal,tier2_strong,tier3_subtype,primary_tier
17091,PDE6H,4,1,0,0,-0.18207070707070708,0.12788806722622917,-0.18795093795093795,False,0.768598757157582,False,False,False,none
17092,SRRM5,4,1,1,0,-0.18214285714285713,0.016052369345750814,-0.255050505050505,False,0.51368752205928,False,False,False,none
17093,WNT8B,4,1,1,0,-0.18221500721500722,0.030425729771488177,-0.1036075036075036,False,0.5626289549844877,False,False,False,none
17094,EBF4,4,1,0,0,-0.18232323232323233,0.11185670634534094,-0.15707070707070708,False,0.7509913487903613,False,False,False,none
17095,SEC24B,4,1,0,0,-0.18232323232323233,0.11370407215140936,-0.1772005772005772,False,0.7524378194074068,False,False,False,none
17096,HOXA1,4,1,1,0,-0.183008658008658,0.05654282901895086,-0.21168831168831168,False,0.6630360715181097,False,False,False,none
17097,LTB4R,4,1,0,0,-0.1832972582972583,0.06832296576937395,-0.17792207792207793,False,0.6894313636204192,False,False,False,none
17098,TBC1D28,4,1,1,0,-0.18383838383838386,0.009733298158373573,-0.07821067821067822,False,0.4588008164610427,False,False,False,none
17099,ADAM30,4,1,1,0,-0.18437950937950937,0.004972678814155861,-0.13722943722943723,False,0.37280941207104284,False,False,False,none
17100,LGALS1,4,1,1,0,-0.18474025974025973,0.011305589994151075,-0.14675324675324675,False,0.4845246247526812,False,False,False,none
17101,KIRREL2,4,1,1,0,-0.18477633477633476,0.057314693231740724,-0.21486291486291487,False,0.6652327799074853,False,False,False,none
17102,RUSC2,4,1,0,0,-0.18502886002886004,0.17684430790847303,-0.18261183261183261,False,0.8075116540618885,False,False,False,none
17103,VTI1B,4,1,0,0,-0.1851010101010101,0.13069827306905993,-0.21219336219336218,False,0.7703847285098536,False,False,False,none
17104,OCA2,4,1,1,0,-0.18578643578643578,0.02944588114797057,-0.16825396825396827,False,0.5591284994988994,False,False,False,none
17105,INSL5,4,1,1,0,-0.18629148629148629,0.019214173303195185,-0.15252525252525254,False,0.5213976730154721,False,False,False,none
17106,DAPK3,4,1,0,0,-0.1869047619047619,0.006568878594659861,-0.033116883116883114,False,0.39448187545586044,False,False,False,none
17107,ARL5C,4,1,0,0,-0.18697691197691196,0.06316060528729459,-0.19906204906204905,False,0.6771706066362645,False,False,False,none
17108,PRDM8,4,1,1,0,-0.18751803751803753,0.0005042225372465928,-0.21623376623376622,False,0.23186321861789796,False,False,False,none
17109,CLDN8,4,0,0,0,-0.18751803751803753,0.07046540731472126,-0.1523088023088023,False,0.6940887097563536,False,False,False,none
17110,SEL1L2,4,1,1,0,-0.18773448773448775,0.0016027730320849552,-0.2310966810966811,False,0.2694606985777902,False,False,False,none
17111,WWC2,4,1,0,0,-0.18787878787878787,0.053986295912345286,-0.24502164502164503,False,0.6531014949516467,False,False,False,none
17112,STX1B,4,1,1,0,-0.18802308802308804,0.04889456303452701,-0.2253968253968254,False,0.6390945613364859,False,False,False,none
17113,FREM3,4,1,1,0,-0.18802308802308804,0.08043435728718915,-0.19704184704184705,False,0.7136748398123853,False,False,False,none
17114,KCNAB2,4,0,0,0,-0.18816738816738815,0.12450079118348831,-0.1759018759018759,False,0.7653805541756523,False,False,False,none
17115,FGG,4,1,1,0,-0.18878066378066377,0.04038562212768345,-0.19538239538239538,False,0.6008977572288304,False,False,False,none
17116,FBXO41,4,1,1,0,-0.19054834054834055,0.02393472682924108,-0.13946608946608946,False,0.543415689090802,False,False,False,none
17117,ARHGAP31,4,1,1,0,-0.1908008658008658,0.09645992271636455,-0.20916305916305916,False,0.7274907605718458,False,False,False,none
17118,KRT73,4,0,0,0,-0.19090909090909092,0.15587486439154155,-0.205988455988456,False,0.7934911229376498,False,False,False,none
17119,DIO3,4,1,1,0,-0.19098124098124097,0.04811984593982914,-0.25144300144300147,False,0.63543933033509,False,False,False,none
17120,B9D1,4,1,1,0,-0.19148629148629148,0.016078172155185717,-0.18073593073593072,False,0.51368752205928,False,False,False,none
17121,RING1,4,1,1,0,-0.19163059163059162,0.03487812798419545,-0.2067099567099567,False,0.5821084681056179,False,False,False,none
17122,NSG1,4,1,0,0,-0.191991341991342,0.03318640837278719,-0.21731601731601732,False,0.5728393285798417,False,False,False,none
17123,MAGOHB,4,1,1,0,-0.19246031746031747,0.06482540342322646,-0.15865800865800866,False,0.6812102590174093,False,False,False,none
17124,GATAD2B,4,1,1,0,-0.19256854256854256,0.0195436100615153,-0.15642135642135643,False,0.5233674949613805,False,False,False,none
17125,IL4,4,1,1,1,-0.19267676767676767,0.0002577474084844718,-0.20245310245310244,False,0.22636359307995776,False,False,False,none
17126,RNASE6,4,1,1,0,-0.19318181818181818,0.014973832507360117,-0.17142857142857143,False,0.5091253731598537,False,False,False,none
17127,DET1,4,1,1,0,-0.19325396825396826,0.001542247989558491,-0.3016594516594517,False,0.2694606985777902,False,False,False,none
17128,MINAR2,4,1,0,0,-0.19332611832611835,0.08141458403504392,-0.1484848484848485,False,0.7143800310101153,False,False,False,none
17129,HOOK3,4,1,1,0,-0.19401154401154402,0.048007452940021345,-0.19134199134199134,False,0.63543933033509,False,False,False,none
17130,ZDHHC9,4,0,0,0,-0.19451659451659453,0.05974011347320114,-0.2658008658008658,False,0.6732271571276084,False,False,False,none
17131,TTC21B,4,1,1,0,-0.19491341991341993,0.0359601152492036,-0.1375180375180375,False,0.5847062242034353,False,False,False,none
17132,SLC36A4,4,1,1,0,-0.19498556998556998,0.01498907677386579,-0.17467532467532468,False,0.5091253731598537,False,False,False,none
17133,CCL5,4,0,0,0,-0.1954906204906205,0.10298524057862415,-0.1937950937950938,False,0.739452341300518,False,False,False,none
17134,PLIN3,4,1,1,0,-0.19581529581529583,0.018095055225709603,-0.20317460317460317,False,0.5169389072386679,False,False,False,none
17135,NMNAT3,4,0,0,0,-0.19581529581529583,0.04137816373829931,-0.15663780663780663,False,0.6008977572288304,False,False,False,none
17136,NUTM1,4,1,1,0,-0.19603174603174603,0.025684219954199845,-0.21608946608946608,False,0.5483150499688462,False,False,False,none
17137,SERPINA4,4,1,1,0,-0.1961038961038961,0.035983384724334384,-0.25447330447330446,False,0.5847062242034353,False,False,False,none
17138,ADSS2,4,1,1,0,-0.19660894660894662,0.0019341284336354084,-0.2111111111111111,False,0.29193539702285165,False,False,False,none
17139,NOM1,4,1,1,0,-0.19700577200577202,0.020289919063383375,-0.1292207792207792,False,0.5293120211396741,False,False,False,none
17140,KRTAP23-1,4,1,1,0,-0.1972943722943723,0.00323527493006373,-0.15252525252525254,False,0.34690799729747307,False,False,False,none
17141,DEGS1,4,1,1,0,-0.19733044733044733,0.06997919319621014,-0.21435786435786436,False,0.6940887097563536,False,False,False,none
17142,SLC10A4,4,1,1,0,-0.198015873015873,0.0044888345945916985,-0.17655122655122654,False,0.37015706061171316,False,False,False,none
17143,CRABP2,4,1,1,0,-0.19830447330447332,0.002927160660622572,-0.18152958152958154,False,0.32857020921765184,False,False,False,none
17144,CENATAC,4,1,1,1,-0.198989898989899,0.0013654585822807461,-0.2544011544011544,False,0.2694606985777902,False,False,False,none
17145,SNRNP27,4,1,1,0,-0.19974747474747473,0.041134013545662325,-0.2126984126984127,False,0.6008977572288304,False,False,False,none
17146,ADM5,4,1,0,0,-0.20010822510822512,0.04914871640200459,-0.1481962481962482,False,0.6403882672161538,False,False,False,none
17147,TTK,4,1,0,0,-0.20043290043290043,0.07431017548129014,-0.23845598845598845,False,0.705225745813836,False,False,False,none
17148,SNX20,4,0,0,0,-0.20075757575757575,0.04005331534311076,-0.18881673881673883,False,0.6008977572288304,False,False,False,none
17149,GOT1L1,4,1,0,0,-0.20122655122655123,0.009940452174697344,-0.11544011544011544,False,0.46413103660238764,False,False,False,none
17150,FBXL19,4,1,1,0,-0.20162337662337662,0.0004755190387395738,-0.08917748917748917,False,0.23186321861789796,False,False,False,none
17151,PILRB,4,1,0,0,-0.20176767676767676,0.05432183989892241,-0.21746031746031746,False,0.6531014949516467,False,False,False,none
17152,AJUBA,4,1,1,1,-0.20205627705627704,0.0005920415149207897,-0.1217893217893218,False,0.23186321861789796,False,False,False,none
17153,THOC5,4,0,0,0,-0.20223665223665221,0.035819312722396336,-0.208008658008658,False,0.5844185347413113,False,False,False,none
17154,CSNK1G1,4,1,1,0,-0.20274170274170272,0.013786541477631815,-0.18528138528138527,False,0.5005220166770936,False,False,False,none
17155,KIRREL1,4,1,1,0,-0.20432900432900433,0.014088213188166599,-0.30093795093795095,False,0.505503727294468,False,False,False,none
17156,INSYN2B,4,0,0,0,-0.20483405483405484,0.09886224924349929,-0.2111832611832612,False,0.7299421345616006,False,False,False,none
17157,PRR5,4,1,0,0,-0.2055916305916306,0.051192744334937645,-0.19256854256854256,False,0.6442862054610886,False,False,False,none
17158,ROCK1,4,1,1,0,-0.2058080808080808,0.0011660721614072144,-0.11883116883116883,False,0.2471938950900374,False,False,False,none
17159,CCDC179,4,1,1,0,-0.20588023088023089,0.008434050882217952,-0.21724386724386724,False,0.42989199428981995,False,False,False,none
17160,DOK1,4,1,1,0,-0.20717893217893218,0.00553534932183315,-0.166017316017316,False,0.383654781657845,False,False,False,none
17161,RTP3,4,1,0,0,-0.20775613275613275,0.05136759788699312,-0.18975468975468976,False,0.6442862054610886,False,False,False,none
17162,RPS18,4,1,0,0,-0.20847763347763348,0.018566648440171078,-0.18823953823953823,False,0.5169389072386679,False,False,False,none
17163,HSD11B1L,4,0,0,0,-0.20854978354978354,0.08335643767365222,-0.19877344877344877,False,0.7150907179515695,False,False,False,none
17164,LRBA,4,1,1,0,-0.2091991341991342,0.011790937348573218,-0.20346320346320346,False,0.4889140804153095,False,False,False,none
17165,BTBD17,4,1,1,0,-0.2107864357864358,0.0022003838522657664,-0.2803751803751804,False,0.3019337132007197,False,False,False,none
17166,PRAC1,4,1,1,0,-0.211002886002886,0.005304278813838838,-0.23427128427128427,False,0.3774913233922292,False,False,False,none
17167,RNF214,4,1,0,0,-0.21183261183261182,0.006853434461686522,-0.23152958152958153,False,0.3999211278862777,False,False,False,none
17168,SSUH2,4,1,0,0,-0.2120851370851371,0.07576653256454172,-0.2158008658008658,False,0.7068093880059902,False,False,False,none
17169,CTNNB1,4,1,1,0,-0.21385281385281385,0.007064458568575022,-0.19466089466089467,False,0.40212904129700355,False,False,False,none
17170,OTUD7A,4,1,1,0,-0.2167748917748918,0.01001777730938641,-0.22857142857142856,False,0.4642157460226472,False,False,False,none
17171,DDX39B,4,1,0,0,-0.21681096681096682,0.06564857460282054,-0.21176046176046176,False,0.6832712536116361,False,False,False,none
17172,NUP62CL,4,1,1,0,-0.21753246753246752,0.014149415870795662,-0.25786435786435785,False,0.5057319319865976,False,False,False,none
17173,SH2D5,4,1,1,0,-0.21778499278499278,0.0006254263329146552,-0.05411255411255411,False,0.2331740694536369,False,False,False,none
17174,USP27X,4,1,1,0,-0.21814574314574314,0.017136154060876124,-0.20909090909090908,False,0.51368752205928,False,False,False,none
17175,EGFLAM,4,1,1,0,-0.21847041847041848,0.0018107241165186553,-0.2803751803751804,False,0.2903929120082918,False,False,False,none
17176,MED1,4,1,0,0,-0.2185786435786436,0.05697918230613281,-0.22568542568542568,False,0.6637573534431441,False,False,False,none
17177,KDR,4,1,1,0,-0.2187950937950938,0.00810029993405497,-0.22828282828282828,False,0.42201647368298256,False,False,False,none
17178,CFAP141,4,1,0,0,-0.21933621933621933,0.02959827998688495,-0.15873015873015872,False,0.5591284994988994,False,False,False,none
17179,LY75,4,1,1,0,-0.2194083694083694,0.004335055466361902,-0.25851370851370853,False,0.37015706061171316,False,False,False,none
17180,BBC3,4,1,1,0,-0.2196248196248196,0.006032634966153828,-0.21435786435786436,False,0.383654781657845,False,False,False,none
17181,CDKL2,4,0,0,0,-0.21976911976911978,1.636997535510221e-05,-0.10836940836940837,False,0.06437398785223254,False,False,False,none
17182,C17ORF99,4,1,0,0,-0.2213203463203463,0.020638740811741364,-0.19927849927849928,False,0.5293120211396741,False,False,False,none
17183,OSBPL11,4,1,0,0,-0.22153679653679653,0.03607577659015692,-0.19365079365079366,False,0.5854679116911818,False,False,False,none
17184,THOC7,4,0,0,0,-0.22204184704184704,0.0014571341455811959,-0.29415584415584417,False,0.2694606985777902,False,False,False,none
17185,CXORF66,4,1,0,0,-0.22316017316017314,0.022240033468948955,-0.15483405483405482,False,0.5347756678850399,False,False,False,none
17186,PATE3,4,1,1,0,-0.22463924963924964,0.008138198053664527,-0.2284992784992785,False,0.42235057588190733,False,False,False,none
17187,FOXE1,4,1,1,0,-0.22463924963924964,0.009801416346887753,-0.23304473304473305,False,0.4588008164610427,False,False,False,none
17188,ZNF414,4,1,1,0,-0.22640692640692642,0.011796712345324119,-0.18131313131313131,False,0.4889140804153095,False,False,False,none
17189,ZC3H4,4,1,1,0,-0.23152958152958153,0.013739481657676392,-0.1795815295815296,False,0.5005220166770936,False,False,False,none
17190,ANKLE2,4,1,0,0,-0.2327922077922078,0.027364737786104338,-0.24177489177489178,False,0.557952320442893,False,False,False,none
17191,KATNA1,4,1,1,0,-0.2334054834054834,0.004960062030815549,-0.2248917748917749,False,0.37280941207104284,False,False,False,none
17192,INPP5B,4,0,0,0,-0.23585858585858585,0.010226816184586802,-0.24797979797979797,False,0.4649748129474142,False,False,False,none
17193,LYRM9,4,1,1,0,-0.23585858585858588,0.0008520070289363824,-0.0862914862914863,False,0.2331740694536369,False,False,False,none
17194,PARP15,4,1,1,1,-0.236002886002886,2.094257588859704e-05,-0.2738816738816739,False,0.06437398785223254,False,False,False,none
17195,FRYL,4,0,0,0,-0.23737373737373738,0.0025865092328812684,-0.16024531024531025,False,0.3180199318801949,False,False,False,none
17196,EIF4G2,4,1,1,0,-0.2408008658008658,0.0028349668999065715,-0.21334776334776334,False,0.32857020921765184,False,False,False,none
17197,PNPLA2,4,0,0,0,-0.24224386724386723,0.015694177650007166,-0.2424963924963925,False,0.51368752205928,False,False,False,none
17198,FAM50A,4,1,1,0,-0.2498917748917749,0.002041949043862054,-0.2644300144300144,False,0.29193539702285165,False,False,False,none
17199,RBM42,4,1,1,0,-0.25057720057720057,0.0029212988980325556,-0.23412698412698413,False,0.32857020921765184,False,False,False,none
17200,MYL10,4,1,0,0,-0.25396825396825395,0.0021742608555702153,-0.19653679653679654,False,0.3015029545810638,False,False,False,none
17201,CDH23,4,1,0,0,-0.26147186147186147,0.002016537965205944,-0.2323953823953824,False,0.29193539702285165,False,False,False,none
17202,PRPF4,4,1,0,0,-0.26183261183261186,0.014515207606658167,-0.24112554112554113,False,0.5075038249061371,False,False,False,none
17203,BST2,4,1,1,0,-0.26215728715728714,0.0019236579773867447,-0.3111832611832612,False,0.29193539702285165,False,False,False,none
17204,TOX4,4,1,0,0,-0.2693722943722944,0.001468932991915594,-0.36587301587301585,False,0.2694606985777902,False,False,False,none
17205,KCNN3,4,1,1,0,-0.312987012987013,0.00024290185693834226,-0.3286435786435786,False,0.2239919473756923,False,False,False,none
17206,ABCC6,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17207,ACOT1,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17208,ACSM2B,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17209,ACTN3,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17210,ACTR3C,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17211,ADAMTS7,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17212,ADGRD2,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17213,ADH1C,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17214,ADORA3,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17215,AGAP5,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17216,AGAP9,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17217,AKAP17A,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17218,ALDH3B1,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17219,ALPK3,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17220,AMELY,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17221,ANKRD18B,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17222,ANKRD30BL,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17223,ANKRD36,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17224,ANKRD36B,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17225,ANKRD36C,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17226,ANKRD40CL,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17227,ANKRD60,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17228,ANKRD63,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17229,ANKUB1,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17230,ANO2,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17231,ANXA8,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17232,ANXA8L1,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17233,APELA,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17234,APOBEC3F,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17235,APOL4,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17236,AQP7B,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17237,ARHGEF35,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17238,ARL16,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17239,ARL6IP4,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17240,ASDURF,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17241,ASMT,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17242,ASMTL,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17243,ASXL2,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17244,ATG9B,0,0,0,0,,1.0,,False,1.0,False,False,False,none
17245,ATP5F1E,0,0,0,0,,1.0,,False,1.0,False,False,False,none
