module,subtype,members,n_members,mean_nes_subtype,mean_nes_other,delta_nes_subtype_vs_other,subtype_direction
COESSENTIALITY::287::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.593268860624333,0.15173749390325542,-0.7450063545275885,lower_vulnerability
COESSENTIALITY::288::biological process:Golgi to plasma membrane transport,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.28719581460610283,0.34327234631029907,-0.05607653170419624,lower_vulnerability
COESSENTIALITY::288::biological process:Golgi to plasma membrane transport,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.34327234631029907,0.28719581460610283,0.05607653170419624,higher_vulnerability
COESSENTIALITY::289::biological process:response to amino acid,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.5644705645437558,-0.4152009952673465,1.9796715598111023,higher_vulnerability
COESSENTIALITY::289::biological process:response to amino acid,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.4152009952673465,1.5644705645437558,-1.9796715598111023,lower_vulnerability
COESSENTIALITY::28::biological process:negative regulation of endothelial cell proliferation,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.4068334469879282,1.47979295631802,-2.8866264033059483,lower_vulnerability
COESSENTIALITY::28::biological process:negative regulation of endothelial cell proliferation,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.47979295631802,-1.4068334469879282,2.8866264033059483,higher_vulnerability
COESSENTIALITY::290::biological process:intra-Golgi vesicle-mediated transport,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.2764860949044656,-0.31707981992884426,1.59356591483331,higher_vulnerability
COESSENTIALITY::290::biological process:intra-Golgi vesicle-mediated transport,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.31707981992884426,1.2764860949044656,-1.59356591483331,lower_vulnerability
COESSENTIALITY::291::biological process:cellular response to glucagon stimulus,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.4527824333682866,0.9860806399755847,-1.4388630733438714,lower_vulnerability
COESSENTIALITY::291::biological process:cellular response to glucagon stimulus,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9860806399755847,-0.4527824333682866,1.4388630733438714,higher_vulnerability
COESSENTIALITY::292::biological process:negative regulation of peptidyl-serine phosphorylation,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.32063778881980626,0.49403158769961547,-0.1733937988798092,lower_vulnerability
COESSENTIALITY::292::biological process:negative regulation of peptidyl-serine phosphorylation,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.49403158769961547,0.32063778881980626,0.1733937988798092,higher_vulnerability
COESSENTIALITY::293::biological process:immune response,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.4987292424907292,-0.967276309333308,1.4660055518240371,higher_vulnerability
COESSENTIALITY::293::biological process:immune response,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.967276309333308,0.4987292424907292,-1.4660055518240371,lower_vulnerability
COESSENTIALITY::294::biological process:bicellular tight junction assembly,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.17614068447672926,0.9614708158978896,-0.7853301314211604,lower_vulnerability
COESSENTIALITY::294::biological process:bicellular tight junction assembly,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9614708158978896,0.17614068447672926,0.7853301314211604,higher_vulnerability
COESSENTIALITY::295::biological process:hydrogen peroxide catabolic process,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9295677128993445,-0.6813115856694304,1.6108792985687748,higher_vulnerability
COESSENTIALITY::295::biological process:hydrogen peroxide catabolic process,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.6813115856694304,0.9295677128993445,-1.6108792985687748,lower_vulnerability
COESSENTIALITY::296::cellular component:tertiary granule membrane,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9191344978200799,-0.4053704438715318,1.3245049416916117,higher_vulnerability
COESSENTIALITY::296::cellular component:tertiary granule membrane,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.4053704438715318,0.9191344978200799,-1.3245049416916117,lower_vulnerability
COESSENTIALITY::297::biological process:positive regulation of stress fiber assembly,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9487713410427215,0.48484825452518726,0.4639230865175343,higher_vulnerability
COESSENTIALITY::297::biological process:positive regulation of stress fiber assembly,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.48484825452518726,0.9487713410427215,-0.4639230865175343,lower_vulnerability
COESSENTIALITY::298::biological process:hippo signaling,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.3770866197940534,1.0815759377572225,-2.4586625575512757,lower_vulnerability
COESSENTIALITY::298::biological process:hippo signaling,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.0815759377572225,-1.3770866197940534,2.4586625575512757,higher_vulnerability
COESSENTIALITY::299::biological process:detection of chemical stimulus involved in sensory perception of bitter taste,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.7762721601464894,-1.2568238668543448,2.033096027000834,higher_vulnerability
COESSENTIALITY::299::biological process:detection of chemical stimulus involved in sensory perception of bitter taste,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.2568238668543448,0.7762721601464894,-2.033096027000834,lower_vulnerability
COESSENTIALITY::29::cellular component:U2-type catalytic step 2 spliceosome,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.07271517100484248,0.5110683444962121,-0.4383531734913696,lower_vulnerability
COESSENTIALITY::29::cellular component:U2-type catalytic step 2 spliceosome,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.5110683444962121,0.07271517100484248,0.4383531734913696,higher_vulnerability
COESSENTIALITY::2::biological process:photoreceptor cell maintenance,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.309180673378825,0.6114836253111264,-1.9206642986899514,lower_vulnerability
COESSENTIALITY::2::biological process:photoreceptor cell maintenance,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.6114836253111264,-1.309180673378825,1.9206642986899514,higher_vulnerability
COESSENTIALITY::300::biological process:homophilic cell adhesion via plasma membrane adhesion molecules,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.3721804067417663,0.27190636412715274,-0.6440867708689191,lower_vulnerability
COESSENTIALITY::300::biological process:homophilic cell adhesion via plasma membrane adhesion molecules,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.27190636412715274,-0.3721804067417663,0.6440867708689191,higher_vulnerability
COESSENTIALITY::301::cellular component:neuronal cell body,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.1564399428099206,-1.1303727915657047,2.2868127343756255,higher_vulnerability
COESSENTIALITY::301::cellular component:neuronal cell body,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.1303727915657047,1.1564399428099206,-2.2868127343756255,lower_vulnerability
COESSENTIALITY::302::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.1570137623506855,1.0858557270251652,-2.2428694893758507,lower_vulnerability
COESSENTIALITY::302::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.0858557270251652,-1.1570137623506855,2.2428694893758507,higher_vulnerability
COESSENTIALITY::303::biological process:positive regulation of substrate adhesion-dependent cell spreading,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.8748656524002607,-0.5096495631176367,1.3845152155178972,higher_vulnerability
COESSENTIALITY::303::biological process:positive regulation of substrate adhesion-dependent cell spreading,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.5096495631176367,0.8748656524002607,-1.3845152155178972,lower_vulnerability
COESSENTIALITY::304::biological process:ATP-dependent chromatin remodeling,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9963988652924044,-1.13432952858295,2.1307283938753545,higher_vulnerability
COESSENTIALITY::304::biological process:ATP-dependent chromatin remodeling,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.13432952858295,0.9963988652924044,-2.1307283938753545,lower_vulnerability
COESSENTIALITY::305::biological process:ATP-dependent chromatin remodeling,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.34849877712258537,0.37801443077827895,-0.029515653655693586,lower_vulnerability
COESSENTIALITY::305::biological process:ATP-dependent chromatin remodeling,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.37801443077827895,0.34849877712258537,0.029515653655693586,higher_vulnerability
"COESSENTIALITY::306::biological process:negative regulation of gene expression, epigenetic",cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.8951519357360253,-1.619780490155425,2.51493242589145,higher_vulnerability
"COESSENTIALITY::306::biological process:negative regulation of gene expression, epigenetic",cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.619780490155425,0.8951519357360253,-2.51493242589145,lower_vulnerability
COESSENTIALITY::307::biological process:hippo signaling,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.376960901388274,-0.20990108168165858,-1.1670598197066153,lower_vulnerability
COESSENTIALITY::307::biological process:hippo signaling,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.20990108168165858,-1.376960901388274,1.1670598197066153,higher_vulnerability
COESSENTIALITY::308::biological process:negative regulation of G1/S transition of mitotic cell cycle,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.8300791315785313,1.1012021025429721,-1.9312812341215033,lower_vulnerability
COESSENTIALITY::308::biological process:negative regulation of G1/S transition of mitotic cell cycle,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.1012021025429721,-0.8300791315785313,1.9312812341215033,higher_vulnerability
COESSENTIALITY::309::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.8102365684386476,1.7654651892263498,-2.5757017576649974,lower_vulnerability
COESSENTIALITY::309::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.7654651892263498,-0.8102365684386476,2.5757017576649974,higher_vulnerability
COESSENTIALITY::30::biological process:negative regulation of blood pressure,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.5427188933034118,0.238208718869128,0.30451017443428385,higher_vulnerability
COESSENTIALITY::30::biological process:negative regulation of blood pressure,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.238208718869128,0.5427188933034118,-0.30451017443428385,lower_vulnerability
COESSENTIALITY::310::biological process:hydrogen peroxide catabolic process,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.3284097492217582,0.8000576069179041,-0.47164785769614587,lower_vulnerability
COESSENTIALITY::310::biological process:hydrogen peroxide catabolic process,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.8000576069179041,0.3284097492217582,0.47164785769614587,higher_vulnerability
COESSENTIALITY::311::cellular component:proteasome core complex,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.5831689160550165,-0.21721244731422362,0.8003813633692402,higher_vulnerability
COESSENTIALITY::311::cellular component:proteasome core complex,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.21721244731422362,0.5831689160550165,-0.8003813633692402,lower_vulnerability
COESSENTIALITY::312::biological process:snRNA transcription by RNA polymerase II,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.24953483426289022,0.38878858992833604,-0.6383234241912262,lower_vulnerability
COESSENTIALITY::312::biological process:snRNA transcription by RNA polymerase II,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.38878858992833604,-0.24953483426289022,0.6383234241912262,higher_vulnerability
COESSENTIALITY::313::cellular component:U12-type spliceosomal complex,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.044556631865253,0.9443537098064313,-1.9889103416716845,lower_vulnerability
COESSENTIALITY::313::cellular component:U12-type spliceosomal complex,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9443537098064313,-1.044556631865253,1.9889103416716845,higher_vulnerability
COESSENTIALITY::314::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.6238317642234518,0.3967332299601846,-1.0205649941836363,lower_vulnerability
COESSENTIALITY::314::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.3967332299601846,-0.6238317642234518,1.0205649941836363,higher_vulnerability
COESSENTIALITY::316::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.40691994920005964,-0.4014398907418976,0.8083598399419573,higher_vulnerability
COESSENTIALITY::316::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.4014398907418976,0.40691994920005964,-0.8083598399419573,lower_vulnerability
COESSENTIALITY::317::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.1896910887422905,0.8038149104382497,-1.9935059991805402,lower_vulnerability
COESSENTIALITY::317::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.8038149104382497,-1.1896910887422905,1.9935059991805402,higher_vulnerability
COESSENTIALITY::318::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.37181412042482426,0.9998818293902393,-1.3716959498150636,lower_vulnerability
COESSENTIALITY::318::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9998818293902393,-0.37181412042482426,1.3716959498150636,higher_vulnerability
COESSENTIALITY::319::cellular component:anchored component of membrane,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.07323504012644895,0.38405470333518044,-0.45728974346162937,lower_vulnerability
COESSENTIALITY::319::cellular component:anchored component of membrane,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.38405470333518044,-0.07323504012644895,0.45728974346162937,higher_vulnerability
COESSENTIALITY::31::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.4646999349558465,-0.3720902472313284,1.8367901821871748,higher_vulnerability
COESSENTIALITY::31::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.3720902472313284,1.4646999349558465,-1.8367901821871748,lower_vulnerability
COESSENTIALITY::320::biological process:transcription initiation from RNA polymerase I promoter,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.1281370522406395,-0.2905465585291181,-0.8375904937115215,lower_vulnerability
COESSENTIALITY::320::biological process:transcription initiation from RNA polymerase I promoter,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.2905465585291181,-1.1281370522406395,0.8375904937115215,higher_vulnerability
COESSENTIALITY::321::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.2600852237790577,0.019629191844799793,0.24045603193425788,higher_vulnerability
COESSENTIALITY::321::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.019629191844799793,0.2600852237790577,-0.24045603193425788,lower_vulnerability
COESSENTIALITY::322::biological process:protein ADP-ribosylation,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.510943858369281,-0.4994859276557812,1.0104297860250622,higher_vulnerability
COESSENTIALITY::322::biological process:protein ADP-ribosylation,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.4994859276557812,0.510943858369281,-1.0104297860250622,lower_vulnerability
COESSENTIALITY::323::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.45288637328201825,1.1940116861930044,-0.741125312910986,lower_vulnerability
COESSENTIALITY::323::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.1940116861930044,0.45288637328201825,0.741125312910986,higher_vulnerability
COESSENTIALITY::324::biological process:regulation of cell motility,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.0029975573770324,0.7764157941495334,-1.779413351526566,lower_vulnerability
COESSENTIALITY::324::biological process:regulation of cell motility,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.7764157941495334,-1.0029975573770324,1.779413351526566,higher_vulnerability
COESSENTIALITY::325::molecular function:ubiquitin conjugating enzyme activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.194527818200955,0.9131694755577402,-2.1076972937586955,lower_vulnerability
COESSENTIALITY::325::molecular function:ubiquitin conjugating enzyme activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9131694755577402,-1.194527818200955,2.1076972937586955,higher_vulnerability
COESSENTIALITY::326::molecular function:metallocarboxypeptidase activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.0380761986462164,-0.42750922046539247,1.465585419111609,higher_vulnerability
COESSENTIALITY::326::molecular function:metallocarboxypeptidase activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.42750922046539247,1.0380761986462164,-1.465585419111609,lower_vulnerability
COESSENTIALITY::327::biological process:positive regulation of G1/S transition of mitotic cell cycle,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.5627644744478535,-0.2762090716165017,0.8389735460643553,higher_vulnerability
COESSENTIALITY::327::biological process:positive regulation of G1/S transition of mitotic cell cycle,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.2762090716165017,0.5627644744478535,-0.8389735460643553,lower_vulnerability
COESSENTIALITY::328::biological process:clathrin-dependent endocytosis,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.3536733694837855,1.3644399083380152,-2.718113277821801,lower_vulnerability
