r3_rank,gene,median_background_vulnerability_rho,n_positive_backgrounds,n_resampling_supported_backgrounds,tier1_flag,tier2_flag,tier3_flag,observed_global_T_median_vulnerability_rho,global_empirical_p_value,n_permutations,permutation_unit,self_line_exclusion,global_empirical_q_value,cross_method_stable_flag,n_models_top500,n_models_direction_ge3of4,median_rank_percentile,leave_HCT116_out_median_vulnerability_rho,leave_HCT116_out_n_positive_backgrounds,adjusted_partial_rho_median,adjusted_partial_rho_min,adjusted_positive_fraction,adjusted_audit_n,final_shortlist_flag,previous_19_reclassified_as_internal_stability
17003,TCEA3,-0.0082611832611832,2,0,False,False,False,-0.008261183261183299,0.913086913086913,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.5376836740226645,-0.0437950937950938,1,,,,,False,False
17004,DEFB113,0.0090187590187589,3,0,False,False,False,0.00901875901875895,0.906093906093906,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.5379547795911728,0.0177489177489177,3,,,,,False,False
17005,RAB30,-0.0074314574314574,2,0,False,False,False,-0.00743145743145745,0.916083916083916,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.5383885485007862,0.0071428571428571,2,,,,,False,False
17006,OPN4,-0.0084776334776334,2,0,False,False,False,-0.008477633477633445,0.913086913086913,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5405573930488532,0.0745310245310245,2,,,,,False,False
17007,DNAJB14,-0.0089105339105339,1,0,False,False,False,-0.0089105339105339,0.9120879120879121,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,2,0.5423195792441577,-0.0072150072150072,1,,,,,False,False
17008,DCBLD2,-0.0060966810966811,2,0,False,False,False,-0.0060966810966811,0.9140859140859141,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5429431220517269,0.0001443001443001,2,,,,,False,False
17009,MS4A10,-0.0083694083694083,1,0,False,False,False,-0.008369408369408301,0.9120879120879121,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5445155343490755,-0.0049783549783549,1,,,,,False,False
17010,C2ORF68,0.0076839826839826,2,0,False,False,False,0.007683982683982651,0.9150849150849151,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,2,0.545274629940899,0.0337662337662337,2,,,,,False,False
17011,ABHD14B,0.008044733044733,2,0,False,False,False,0.008044733044733052,0.9090909090909091,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5453288510546006,0.0606782106782106,2,,,,,False,False
17012,AOC1,-0.009054834054834,2,0,False,False,False,-0.00905483405483405,0.9080919080919081,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.546440383885485,-0.0369408369408369,1,,,,,False,False
17013,MEOX1,0.0068542568542568,2,0,False,False,False,0.0068542568542568506,0.9140859140859141,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.547931464512281,0.0386724386724386,2,,,,,False,False
17014,ATG16L2,0.0082972582972583,2,0,False,False,False,0.0082972582972583,0.913086913086913,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5488261128883587,0.0172438672438672,2,,,,,False,False
17015,TMEM170A,-0.0081890331890331,2,0,False,False,False,-0.008189033189033197,0.9070929070929071,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5515913896871442,0.0856421356421356,2,,,,,False,False
17016,ZFP2,-0.0073953823953824,2,0,False,False,False,-0.0073953823953824,0.9170829170829171,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.5554139782031122,-0.0248196248196248,1,,,,,False,False
17017,LCMT2,-0.0075757575757575,2,0,False,False,False,-0.00757575757575755,0.9120879120879121,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5577725966491351,0.0012265512265512,2,,,,,False,False
17018,KPNA5,-0.0075396825396825,2,0,False,False,False,-0.00753968253968255,0.9110889110889111,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.5595076722875887,0.007070707070707,2,,,,,False,False
17019,CXORF58,0.0066738816738816,2,0,False,False,False,0.0066738816738816506,0.9140859140859141,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5602667678794122,-0.0103174603174603,1,,,,,False,False
17020,ADCYAP1,0.0072510822510822,2,0,False,False,False,0.00725108225108225,0.9120879120879121,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5630320446781978,0.0162337662337662,2,,,,,False,False
17021,SUGCT,0.0085137085137085,2,0,False,False,False,0.008513708513708501,0.9120879120879121,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5641706880659328,-0.03001443001443,1,,,,,False,False
17022,LXN,-0.0085497835497835,2,0,False,False,False,-0.008549783549783549,0.919080919080919,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5657973214769831,0.0259018759018759,2,,,,,False,False
17023,PCDHGB3,-0.0079004329004328,1,0,False,False,False,-0.00790043290043285,0.9070929070929071,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5658244320338339,-0.0067099567099567,1,,,,,False,False
17024,SCAPER,0.0073232323232322,3,0,False,False,False,0.00732323232323225,0.9140859140859141,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.5754486797158813,0.0139971139971139,2,,,,,False,False
17025,CPLX4,-0.0075036075036075,2,0,False,False,False,-0.007503607503607501,0.9150849150849151,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.5756926747275389,0.0056998556998557,2,,,,,False,False
17026,NCKAP1L,-0.0087662337662337,2,0,False,False,False,-0.008766233766233752,0.9050949050949051,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5781055142872635,-0.0279942279942279,1,,,,,False,False
17027,EYA3,-0.0077200577200577,2,0,False,False,False,-0.0077200577200577485,0.9080919080919081,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5785663937537278,-0.0678932178932179,1,,,,,False,False
17028,SCML2,-0.0073593073593073,2,0,False,False,False,-0.00735930735930735,0.9100899100899101,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5819009922463807,0.0192640692640692,2,,,,,False,False
17029,DFFB,0.008044733044733,2,0,False,False,False,0.008044733044733045,0.9110889110889111,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.5823618717128449,0.0656565656565656,2,,,,,False,False
17030,ZNF687,-0.0079004329004329,2,0,False,False,False,-0.00790043290043295,0.916083916083916,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5836089573279835,-0.0761904761904762,1,,,,,False,False
17031,CCT6A,-0.0075396825396825,2,0,False,False,False,-0.007539682539682548,0.9090909090909091,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.5844493845903594,-0.0751082251082251,1,,,,,False,False
17032,SLC22A1,0.0067099567099567,2,0,False,False,False,0.006709956709956704,0.9080919080919081,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5877568725261617,-0.05007215007215,1,,,,,False,False
17033,SPAG5,0.0082251082251081,2,0,False,False,False,0.008225108225108198,0.9170829170829171,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.5896546115057203,0.0668831168831168,2,,,,,False,False
17034,DCTN1,-0.0076839826839826,2,0,False,False,False,-0.007683982683982699,0.9120879120879121,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.5926909938730142,-0.0444444444444444,1,,,,,False,False
17035,TMEM168,-0.0074675324675324,2,0,False,False,False,-0.007467532467532451,0.916083916083916,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5932332050100309,0.0176046176046176,2,,,,,False,False
17036,MTX1,0.008116883116883,2,0,False,False,False,0.008116883116883099,0.9140859140859141,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5935043105785394,0.1183982683982683,2,,,,,False,False
17037,GALNT6,-0.0079004329004328,2,0,False,False,False,-0.007900432900432899,0.9070929070929071,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5950225017621862,-0.0414862914862914,1,,,,,False,False
17038,EHHADH,-0.0077561327561327,2,0,False,False,False,-0.0077561327561327525,0.9110889110889111,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.595890039581413,-0.0359307359307359,1,,,,,False,False
17039,REEP4,-0.0093073593073593,2,0,False,False,False,-0.0093073593073593,0.913086913086913,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5962966979341755,-0.0208513708513708,1,,,,,False,False
17040,KCNH2,-0.0096320346320346,2,0,False,False,False,-0.009632034632034651,0.906093906093906,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5973811202082091,-0.0981240981240981,1,,,,,False,False
17041,ARFGAP2,-0.0085858585858585,2,0,False,False,False,-0.008585858585858551,0.9180819180819181,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5986010952664969,0.0264069264069264,2,,,,,False,False
17042,GFRA3,-0.007070707070707,2,0,False,False,False,-0.007070707070707099,0.9170829170829171,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.5994144119720219,0.0394660894660894,2,,,,,False,False
17043,ARFGEF1,0.0091991341991341,3,0,False,False,False,0.00919913419913415,0.9110889110889111,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,2,0.6024507943393158,0.0145021645021645,2,,,,,False,False
17044,R3HDM4,-0.0094155844155844,2,0,False,False,False,-0.0094155844155844,0.906093906093906,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.603914764409261,-0.0406926406926406,1,,,,,False,False
17045,GFRAL,-0.0082972582972583,2,0,False,False,False,-0.008297258297258303,0.9180819180819181,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.6059209456162229,-0.0611832611832611,1,,,,,False,False
17046,PNKD,0.0079725829725829,2,0,False,False,False,0.00797258297258295,0.9070929070929071,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.6125088109309765,0.0368686868686868,2,,,,,False,False
17047,ZNF596,0.0066017316017316,2,1,False,False,False,0.006601731601731602,0.9080919080919081,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,1,0.6129154692837391,0.1166666666666666,2,,,,,False,False
17048,FBXW10,-0.0093073593073592,1,0,False,False,False,-0.00930735930735925,0.9140859140859141,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.6139998915577727,-0.0097402597402597,1,,,,,False,False
17049,SLCO1B3,0.0074675324675325,2,0,False,False,False,0.0074675324675325,0.9210789210789211,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902,False,0,0,0.614433660467386,-0.0046897546897546,1,,,,,False,False
