dataset_version_id,role,cell_type_original,cell_class,gene_symbol,available_in_dataset,expression_transform,n_cells,n_male_cells,n_female_cells,n_male_donors,n_female_donors,male_mean_expression,female_mean_expression,female_minus_male_beta,se,raw_p,test_status,male_detection_fraction,female_detection_fraction,FDR,fdr_family,fdr_denominator,logFC_or_effect,direction,analysis_method
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,JUN,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.6464297484898194,nan,nan,1.0,insufficient_donors,nan,0.15795328142380421,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GSTO2,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.12284290447555206,0.026086911078422297,-0.09675599339712976,0.07672609535012992,0.2626335902971742,tested,0.12724935732647816,0.0410958904109589,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.09675599339712976,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,GSTP1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.7630876203444072,1.0256357641096183,0.2625481437652111,0.20350892273632637,0.24294918194672815,tested,0.35989717223650386,0.4794520547945205,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.2625481437652111,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HBB,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.24108214662188576,0.1408818735016717,-0.10020027312021407,0.253260212491303,0.7068310264219595,tested,0.010282776349614395,0.0273972602739726,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.10020027312021407,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HCRTR1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HDAC3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.023327121201991326,0.0946266543267021,0.07129953312471077,0.04816613720588847,0.19774211970608596,tested,0.055269922879177376,0.0684931506849315,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.07129953312471077,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HDAC6,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.10728034519359357,0.13016247936260744,0.02288213416901387,0.06635860599513471,0.7396846763861569,tested,0.09897172236503857,0.0958904109589041,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.02288213416901387,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HDAC9,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.002290504053235054,0.005057163007797733,0.002766658954562679,0.005551694021226677,0.637283485956043,tested,0.007712082262210797,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.002766658954562679,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HIF1A,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.19651583838930384,0.265209771484457,0.06869393309515318,0.17294894404314204,0.708356364201804,tested,0.13367609254498714,0.1232876712328767,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.06869393309515318,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HMGB1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,1.8354665909983805,1.8524594168295567,0.016992825831176228,0.21121035050730458,0.9381465314366171,tested,0.7429305912596401,0.7397260273972602,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.016992825831176228,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HMOX1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0013372483663260937,0.03280436351735105,0.03146711515102495,0.02066849417857035,0.2019697631190403,tested,0.0038560411311053984,0.0273972602739726,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.03146711515102495,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HRH2,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.00031827382743358616,0.0,-0.00031827382743358616,0.0003182738274335861,0.3739009663000589,tested,0.0012853470437017994,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.00031827382743358616,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HRH3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HSPA1A,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,2.4092582222240773,0.892001800372609,-1.5172564218514681,0.5945874490774471,0.03500780087032719,tested,0.7082262210796915,0.3150684931506849,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-1.5172564218514681,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HSPA1B,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,1.4710798096665307,0.5031953629947478,-0.967884446671783,0.4792009565034883,0.089232713790064,tested,0.4832904884318766,0.2328767123287671,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.967884446671783,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HSPA5,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.31106263522877753,0.5480658539413978,0.2370032187126203,0.09853585521798403,0.0452092393560463,tested,0.2133676092544987,0.3150684931506849,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.2370032187126203,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HSPA9,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.11125542941202642,0.2529509194008338,0.14169548998880738,0.09792350940051646,0.1958316302408812,tested,0.10796915167095116,0.1232876712328767,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.14169548998880738,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HSPB1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,2.7470118995087205,2.084172991612479,-0.6628389078962416,0.5062177034560661,0.22970743456698642,tested,0.7146529562982005,0.6575342465753424,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.6628389078962416,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HSPD1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.28645076915489487,0.25603845486931476,-0.03041231428558011,0.10272772846156533,0.7769798359312001,tested,0.14138817480719795,0.1095890410958904,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.03041231428558011,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HTR2A,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HTR5A,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,HTT,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.060714194978725045,0.04001746264196211,-0.020696732336762932,0.03992984420204291,0.6188355138507152,tested,0.060411311053984576,0.0273972602739726,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.020696732336762932,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,IDE,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.016795134302672175,0.04966610852749117,0.032870974224818994,0.03678566072196063,0.41382351926917044,tested,0.03598971722365039,0.0410958904109589,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.032870974224818994,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,IDH1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.02491666682685415,0.06104416318478123,0.03612749635792708,0.04738471697056275,0.4799126572921196,tested,0.042416452442159386,0.0273972602739726,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.03612749635792708,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,IER3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.1244525497861049,0.16306238870894182,0.038609838922836925,0.06608877756857166,0.5755589589305978,tested,0.07069408740359898,0.1095890410958904,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.038609838922836925,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,IFNG,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.009188573222962165,0.0,-0.009188573222962165,0.005854251578477486,0.19160273703756994,tested,0.011568123393316195,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.009188573222962165,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,IGF1,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.040143974479287865,0.0,-0.040143974479287865,0.039785374652315283,0.3700487240505583,tested,0.002570694087403599,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.040143974479287865,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,IGFBP3,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.006671381704509258,0.08382144281941076,0.0771500611149015,0.07381157490358387,0.3540300369071929,tested,0.014138817480719794,0.0410958904109589,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0771500611149015,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,IGFBP6,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.17249203867497626,0.12405957031634547,-0.048432468358630784,0.11344630309602968,0.6810347701417807,tested,0.14395886889460155,0.0821917808219178,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.048432468358630784,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,IL11,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,IL1B,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0013278312981128693,0.008270338273817493,0.006942506975704624,0.008376254002811676,0.45164838376550753,tested,0.0038560411311053984,0.0136986301369863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.006942506975704624,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,capillary endothelial cell,endothelial,IL4,True,X as supplied (treated as already normalized/log-scaled),851,778,73,5,5,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
